#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PP1S101_33V6.1	PP1S327_43V6.1	3218.PP1S101_33V6.1	3218.PP1S327_43V6.1	0	0	0.248	0	0.459	0.043	0	0	0.576
PP1S101_33V6.1	PP1S307_63V6.1	3218.PP1S101_33V6.1	3218.PP1S307_63V6.1	0	0	0.207	0	0.570	0.123	0	0.046	0.676
PP1S101_33V6.1	PP1S243_67V6.1	3218.PP1S101_33V6.1	3218.PP1S243_67V6.1	0.087	0	0	0	0.582	0.843	0	0.337	0.954
PP1S101_33V6.1	PP1S234_64V6.3	3218.PP1S101_33V6.1	3218.PP1S234_64V6.3	0	0	0.354	0.844	0.878	0.833	0	0.521	0.981
PP1S101_33V6.1	PP1S138_33V6.1	3218.PP1S101_33V6.1	3218.PP1S138_33V6.1	0	0	0.216	0	0.885	0.844	0	0.523	0.992
PP1S101_33V6.1	PP1S130_217V6.1	3218.PP1S101_33V6.1	3218.PP1S130_217V6.1	0	0	0.217	0	0.885	0.844	0	0.523	0.992
PP1S102_139V6.1	PP1S177_52V6.1	3218.PP1S102_139V6.1	3218.PP1S177_52V6.1	0	0	0	0	0	0.818	0	0.510	0.907
PP1S102_139V6.1	PP1S311_38V6.1	3218.PP1S102_139V6.1	3218.PP1S311_38V6.1	0	0	0	0	0	0.818	0	0.510	0.907
PP1S104_128V6.1	PP1S39_248V6.1	3218.PP1S104_128V6.1	3218.PP1S39_248V6.1	0	0	0	0	0.153	0	0	0.518	0.574
PP1S104_128V6.1	PP1S200_112V6.2	3218.PP1S104_128V6.1	3218.PP1S200_112V6.2	0	0	0	0	0.153	0	0	0.518	0.574
PP1S104_128V6.1	PP1S307_63V6.1	3218.PP1S104_128V6.1	3218.PP1S307_63V6.1	0	0	0	0	0.569	0	0	0.076	0.584
PP1S104_128V6.1	PP1S207_106V6.1	3218.PP1S104_128V6.1	3218.PP1S207_106V6.1	0	0	0	0	0.520	0.059	0	0.236	0.624
PP1S104_128V6.1	PP1S169_104V6.1	3218.PP1S104_128V6.1	3218.PP1S169_104V6.1	0.183	0	0	0	0.532	0	0	0.238	0.683
PP1S104_128V6.1	rpoA	3218.PP1S104_128V6.1	3218.PP1S169_65V6.1	0.183	0	0	0	0.532	0	0	0.238	0.683
PP1S104_128V6.1	PP1S264_34V6.1	3218.PP1S104_128V6.1	3218.PP1S264_34V6.1	0.156	0	0	0	0.577	0.589	0	0	0.840
PP1S104_128V6.1	PP1S329_25V6.2	3218.PP1S104_128V6.1	3218.PP1S329_25V6.2	0.097	0	0	0	0.151	0.828	0	0	0.856
PP1S104_128V6.1	PP1S145_172V6.1	3218.PP1S104_128V6.1	3218.PP1S145_172V6.1	0	0	0	0	0.865	0	0	0.076	0.869
PP1S104_128V6.1	PP1S376_32V6.1	3218.PP1S104_128V6.1	3218.PP1S376_32V6.1	0.183	0	0	0	0.550	0.828	0	0	0.931
PP1S104_128V6.1	PP1S14_31V6.1	3218.PP1S104_128V6.1	3218.PP1S14_31V6.1	0.169	0	0	0	0.649	0.817	0	0.143	0.948
PP1S104_128V6.1	PP1S114_48V6.1	3218.PP1S104_128V6.1	3218.PP1S114_48V6.1	0.183	0	0.216	0	0.502	0.844	0	0.238	0.955
PP1S104_128V6.1	PP1S179_15V6.1	3218.PP1S104_128V6.1	3218.PP1S179_15V6.1	0	0	0	0	0.743	0.786	0	0.383	0.963
PP1S104_128V6.1	PP1S41_146V6.1	3218.PP1S104_128V6.1	3218.PP1S41_146V6.1	0.178	0	0	0	0.793	0.804	0	0.242	0.971
PP1S104_128V6.1	PP1S280_69V6.1	3218.PP1S104_128V6.1	3218.PP1S280_69V6.1	0.178	0	0	0	0.793	0.804	0	0.289	0.973
PP1S104_128V6.1	PP1S126_52V6.1	3218.PP1S104_128V6.1	3218.PP1S126_52V6.1	0	0	0	0	0.867	0.818	0	0.077	0.975
PP1S104_128V6.1	PP1S18_236V6.1	3218.PP1S104_128V6.1	3218.PP1S18_236V6.1	0	0	0	0	0.793	0.806	0	0.465	0.976
PP1S104_128V6.1	PP1S43_46V6.1	3218.PP1S104_128V6.1	3218.PP1S43_46V6.1	0	0	0	0	0.793	0.806	0	0.465	0.976
PP1S104_128V6.1	PP1S61_268V6.1	3218.PP1S104_128V6.1	3218.PP1S61_268V6.1	0.180	0	0	0	0.860	0.811	0	0.232	0.981
PP1S104_128V6.1	PP1S54_217V6.1	3218.PP1S104_128V6.1	3218.PP1S54_217V6.1	0.181	0	0	0	0.867	0.818	0	0.243	0.982
PP1S104_128V6.1	PP1S221_49V6.1	3218.PP1S104_128V6.1	3218.PP1S221_49V6.1	0	0	0	0	0.875	0.833	0	0.252	0.983
PP1S104_128V6.1	PP1S2_197V6.1	3218.PP1S104_128V6.1	3218.PP1S2_197V6.1	0.177	0	0	0	0.867	0.818	0	0.302	0.984
PP1S104_128V6.1	PP1S347_24V6.2	3218.PP1S104_128V6.1	3218.PP1S347_24V6.2	0.177	0	0	0	0.867	0.818	0	0.302	0.984
PP1S104_128V6.1	PP1S292_14V6.1	3218.PP1S104_128V6.1	3218.PP1S292_14V6.1	0	0	0	0	0.867	0.836	0	0.399	0.985
PP1S104_128V6.1	PP1S10_102V6.1	3218.PP1S104_128V6.1	3218.PP1S10_102V6.1	0.147	0	0	0	0.875	0.843	0	0.267	0.986
PP1S104_128V6.1	PP1S10_369V6.1	3218.PP1S104_128V6.1	3218.PP1S10_369V6.1	0.147	0	0	0	0.875	0.843	0	0.267	0.986
PP1S104_128V6.1	PP1S58_106V6.1	3218.PP1S104_128V6.1	3218.PP1S58_106V6.1	0.181	0	0	0	0.867	0.818	0	0.512	0.989
PP1S104_128V6.1	PP1S327_43V6.1	3218.PP1S104_128V6.1	3218.PP1S327_43V6.1	0.180	0	0	0	0.875	0.843	0	0.503	0.990
PP1S106_134V6.1	PP1S123_8V6.1	3218.PP1S106_134V6.1	3218.PP1S123_8V6.1	0	0	0	0	0.082	0	0	0.537	0.556
PP1S106_134V6.1	PP1S14_31V6.1	3218.PP1S106_134V6.1	3218.PP1S14_31V6.1	0	0	0	0	0.567	0	0	0	0.567
PP1S106_134V6.1	PP1S307_63V6.1	3218.PP1S106_134V6.1	3218.PP1S307_63V6.1	0	0	0	0	0.293	0	0	0.523	0.648
PP1S106_134V6.1	PP1S58_106V6.1	3218.PP1S106_134V6.1	3218.PP1S58_106V6.1	0	0	0	0	0.127	0.640	0	0	0.672
PP1S106_134V6.1	PP1S327_43V6.1	3218.PP1S106_134V6.1	3218.PP1S327_43V6.1	0	0	0	0	0.184	0.758	0	0.044	0.794
PP1S106_134V6.1	PP1S126_52V6.1	3218.PP1S106_134V6.1	3218.PP1S126_52V6.1	0	0	0	0	0.458	0.638	0	0	0.795
PP1S106_134V6.1	PP1S234_26V6.1	3218.PP1S106_134V6.1	3218.PP1S234_26V6.1	0	0	0	0	0.806	0	0	0	0.806
PP1S106_134V6.1	PP1S280_69V6.1	3218.PP1S106_134V6.1	3218.PP1S280_69V6.1	0	0	0	0	0.115	0.805	0	0	0.820
PP1S106_134V6.1	PP1S10_102V6.1	3218.PP1S106_134V6.1	3218.PP1S10_102V6.1	0	0	0	0	0.148	0.834	0	0	0.852
PP1S106_134V6.1	PP1S10_369V6.1	3218.PP1S106_134V6.1	3218.PP1S10_369V6.1	0	0	0	0	0.148	0.834	0	0	0.852
PP1S106_134V6.1	PP1S39_248V6.1	3218.PP1S106_134V6.1	3218.PP1S39_248V6.1	0	0	0	0	0.875	0	0	0.059	0.877
PP1S106_134V6.1	PP1S200_112V6.2	3218.PP1S106_134V6.1	3218.PP1S200_112V6.2	0	0	0	0	0.875	0	0	0.059	0.877
PP1S106_134V6.1	PP1S86_210V6.1	3218.PP1S106_134V6.1	3218.PP1S86_210V6.1	0	0	0	0	0.885	0	0	0	0.885
PP1S106_134V6.1	PP1S169_104V6.1	3218.PP1S106_134V6.1	3218.PP1S169_104V6.1	0	0	0	0	0.885	0	0	0	0.885
PP1S106_134V6.1	PP1S329_25V6.2	3218.PP1S106_134V6.1	3218.PP1S329_25V6.2	0	0	0	0	0.885	0	0	0	0.885
PP1S106_134V6.1	PP1S78_50V6.1	3218.PP1S106_134V6.1	3218.PP1S78_50V6.1	0	0	0	0	0.885	0	0	0	0.885
PP1S106_134V6.1	rpoA	3218.PP1S106_134V6.1	3218.PP1S169_65V6.1	0	0	0	0	0.885	0	0	0	0.885
PP1S106_134V6.1	PP1S84_173V6.1	3218.PP1S106_134V6.1	3218.PP1S84_173V6.1	0	0	0	0	0.885	0	0	0	0.885
PP1S106_134V6.1	PP1S8_124V6.1	3218.PP1S106_134V6.1	3218.PP1S8_124V6.1	0	0	0	0	0.885	0	0	0	0.885
PP1S106_134V6.1	PP1S386_20V6.1	3218.PP1S106_134V6.1	3218.PP1S386_20V6.1	0	0	0	0	0.885	0	0	0	0.885
PP1S106_134V6.1	PP1S427_10V6.1	3218.PP1S106_134V6.1	3218.PP1S427_10V6.1	0	0	0	0	0.885	0.059	0	0	0.887
PP1S106_134V6.1	PP1S240_22V6.1	3218.PP1S106_134V6.1	3218.PP1S240_22V6.1	0	0	0	0	0.885	0	0	0.209	0.905
PP1S106_134V6.1	PP1S221_49V6.1	3218.PP1S106_134V6.1	3218.PP1S221_49V6.1	0	0	0	0	0.459	0.834	0	0.077	0.909
PP1S106_134V6.1	PP1S292_14V6.1	3218.PP1S106_134V6.1	3218.PP1S292_14V6.1	0	0	0	0	0.563	0.822	0	0.047	0.919
PP1S106_134V6.1	PP1S197_70V6.2	3218.PP1S106_134V6.1	3218.PP1S197_70V6.2	0	0	0	0	0.885	0.192	0	0.235	0.922
PP1S106_134V6.1	PP1S264_34V6.1	3218.PP1S106_134V6.1	3218.PP1S264_34V6.1	0	0	0	0	0.885	0.103	0	0.370	0.929
PP1S106_134V6.1	PP1S301_39V6.1	3218.PP1S106_134V6.1	3218.PP1S301_39V6.1	0	0	0	0	0.885	0	0	0.422	0.930
PP1S106_134V6.1	PP1S294_14V6.1	3218.PP1S106_134V6.1	3218.PP1S294_14V6.1	0	0	0	0	0.885	0.873	0	0.781	0.996
PP1S108_180V6.1	PP1S172_68V6.1	3218.PP1S108_180V6.1	3218.PP1S172_68V6.1	0	0	0	0	0.049	0	0	0.433	0.437
PP1S108_180V6.1	PP1S10_96V6.1	3218.PP1S108_180V6.1	3218.PP1S10_96V6.1	0	0	0	0	0.093	0.158	0	0.522	0.603
PP1S108_180V6.1	PP1S41_172V6.1	3218.PP1S108_180V6.1	3218.PP1S41_172V6.1	0	0	0	0	0.054	0	0	0.656	0.660
PP1S109_145V6.1	PP1S312_46V6.1	3218.PP1S109_145V6.1	3218.PP1S312_46V6.1	0	0	0.449	0.975	0	0	0.600	0	0.604
PP1S109_145V6.1	PP1S161_16V6.1	3218.PP1S109_145V6.1	3218.PP1S161_16V6.1	0	0	0.449	0.973	0	0	0.600	0.061	0.604
PP1S109_145V6.1	PprbcS1	3218.PP1S109_145V6.1	3218.PP1S459_2V6.1	0	0	0.449	0.974	0	0	0.600	0	0.604
PP1S10_102V6.1	PP1S292_64V6.1	3218.PP1S10_102V6.1	3218.PP1S292_64V6.1	0	0	0	0	0.056	0.094	0	0.370	0.414
PP1S10_102V6.1	PP1S351_21V6.1	3218.PP1S10_102V6.1	3218.PP1S351_21V6.1	0.045	0	0	0	0.409	0.059	0	0.077	0.444
PP1S10_102V6.1	PP1S65_109V6.2	3218.PP1S10_102V6.1	3218.PP1S65_109V6.2	0	0	0	0	0.100	0	0	0.416	0.451
PP1S10_102V6.1	PP1S116_54V6.1	3218.PP1S10_102V6.1	3218.PP1S116_54V6.1	0	0	0	0	0.073	0	0	0.469	0.486
PP1S10_102V6.1	PP1S276_97V6.5	3218.PP1S10_102V6.1	3218.PP1S276_97V6.5	0.181	0	0	0	0.043	0	0	0.504	0.577
PP1S10_102V6.1	PP1S8_124V6.1	3218.PP1S10_102V6.1	3218.PP1S8_124V6.1	0	0	0	0	0.584	0	0	0	0.584
PP1S10_102V6.1	PP1S207_106V6.1	3218.PP1S10_102V6.1	3218.PP1S207_106V6.1	0	0	0	0	0.550	0.112	0	0.046	0.585
PP1S10_102V6.1	PP1S301_39V6.1	3218.PP1S10_102V6.1	3218.PP1S301_39V6.1	0	0	0	0	0.094	0.614	0	0	0.635
PP1S10_102V6.1	PP1S169_104V6.1	3218.PP1S10_102V6.1	3218.PP1S169_104V6.1	0.182	0	0	0	0.549	0.047	0	0.232	0.693
PP1S10_102V6.1	rpoA	3218.PP1S10_102V6.1	3218.PP1S169_65V6.1	0.182	0	0	0	0.549	0.047	0	0.232	0.693
PP1S10_102V6.1	PP1S78_50V6.1	3218.PP1S10_102V6.1	3218.PP1S78_50V6.1	0	0	0	0	0.114	0.614	0	0.184	0.696
PP1S10_102V6.1	PP1S376_32V6.1	3218.PP1S10_102V6.1	3218.PP1S376_32V6.1	0	0	0	0	0.124	0.838	0	0	0.852
PP1S10_102V6.1	PP1S294_14V6.1	3218.PP1S10_102V6.1	3218.PP1S294_14V6.1	0	0	0	0	0.153	0.834	0	0.053	0.855
PP1S10_102V6.1	PP1S39_248V6.1	3218.PP1S10_102V6.1	3218.PP1S39_248V6.1	0	0	0	0	0.880	0	0	0.075	0.884
PP1S10_102V6.1	PP1S200_112V6.2	3218.PP1S10_102V6.1	3218.PP1S200_112V6.2	0	0	0	0	0.880	0	0	0.075	0.884
PP1S10_102V6.1	PP1S145_172V6.1	3218.PP1S10_102V6.1	3218.PP1S145_172V6.1	0	0	0	0	0.885	0	0	0.077	0.889
PP1S10_102V6.1	PP1S307_63V6.1	3218.PP1S10_102V6.1	3218.PP1S307_63V6.1	0	0	0	0	0.885	0	0	0.354	0.922
PP1S10_102V6.1	PP1S114_48V6.1	3218.PP1S10_102V6.1	3218.PP1S114_48V6.1	0.182	0	0	0	0.526	0.844	0	0.232	0.947
PP1S10_102V6.1	PP1S329_25V6.2	3218.PP1S10_102V6.1	3218.PP1S329_25V6.2	0	0	0	0	0.803	0.817	0	0.063	0.963
PP1S10_102V6.1	PP1S126_52V6.1	3218.PP1S10_102V6.1	3218.PP1S126_52V6.1	0	0	0	0	0.885	0.843	0	0.060	0.981
PP1S10_102V6.1	PP1S264_34V6.1	3218.PP1S10_102V6.1	3218.PP1S264_34V6.1	0.147	0	0	0	0.885	0.831	0	0.126	0.983
PP1S10_102V6.1	PP1S280_69V6.1	3218.PP1S10_102V6.1	3218.PP1S280_69V6.1	0.177	0	0	0	0.875	0.828	0	0.206	0.984
PP1S10_102V6.1	PP1S14_31V6.1	3218.PP1S10_102V6.1	3218.PP1S14_31V6.1	0.156	0	0	0	0.866	0.817	0	0.357	0.984
PP1S10_102V6.1	PP1S18_236V6.1	3218.PP1S10_102V6.1	3218.PP1S18_236V6.1	0	0	0	0	0.875	0.828	0	0.333	0.984
PP1S10_102V6.1	PP1S43_46V6.1	3218.PP1S10_102V6.1	3218.PP1S43_46V6.1	0	0	0	0	0.875	0.828	0	0.333	0.984
PP1S10_102V6.1	PP1S54_217V6.1	3218.PP1S10_102V6.1	3218.PP1S54_217V6.1	0	0	0	0	0.885	0.843	0	0.243	0.985
PP1S10_102V6.1	PP1S292_14V6.1	3218.PP1S10_102V6.1	3218.PP1S292_14V6.1	0	0	0	0	0.885	0.843	0	0.242	0.985
PP1S10_102V6.1	PP1S221_49V6.1	3218.PP1S10_102V6.1	3218.PP1S221_49V6.1	0.116	0	0	0	0.885	0.845	0	0.268	0.986
PP1S10_102V6.1	PP1S41_146V6.1	3218.PP1S10_102V6.1	3218.PP1S41_146V6.1	0.177	0	0	0	0.875	0.828	0	0.511	0.990
PP1S10_102V6.1	PP1S58_106V6.1	3218.PP1S10_102V6.1	3218.PP1S58_106V6.1	0	0	0	0	0.885	0.844	0	0.506	0.990
PP1S10_102V6.1	PP1S2_197V6.1	3218.PP1S10_102V6.1	3218.PP1S2_197V6.1	0.163	0	0	0	0.885	0.843	0	0.506	0.991
PP1S10_102V6.1	PP1S61_268V6.1	3218.PP1S10_102V6.1	3218.PP1S61_268V6.1	0.178	0	0	0	0.881	0.835	0	0.514	0.991
PP1S10_102V6.1	PP1S179_15V6.1	3218.PP1S10_102V6.1	3218.PP1S179_15V6.1	0	0	0.378	0	0.870	0.822	0	0.507	0.991
PP1S10_102V6.1	PP1S347_24V6.2	3218.PP1S10_102V6.1	3218.PP1S347_24V6.2	0.163	0	0	0	0.885	0.843	0	0.506	0.991
PP1S10_102V6.1	PP1S327_43V6.1	3218.PP1S10_102V6.1	3218.PP1S327_43V6.1	0.178	0	0.239	0	0.885	0.844	0	0.524	0.993
PP1S10_176V6.1	PP1S211_32V6.2	3218.PP1S10_176V6.1	3218.PP1S211_32V6.2	0	0	0	0	0	0.191	0	0.301	0.410
PP1S10_176V6.1	PP1S41_233V6.1	3218.PP1S10_176V6.1	3218.PP1S41_233V6.1	0	0	0	0	0	0.472	0	0	0.472
PP1S10_176V6.1	SYP13A1	3218.PP1S10_176V6.1	3218.PP1S161_112V6.1	0	0	0	0	0.048	0.480	0	0.077	0.503
PP1S10_176V6.1	PP1S145_170V6.1	3218.PP1S10_176V6.1	3218.PP1S145_170V6.1	0	0	0	0	0	0.653	0	0	0.653
PP1S10_176V6.1	PP1S64_201V6.1	3218.PP1S10_176V6.1	3218.PP1S64_201V6.1	0	0	0	0	0.050	0.653	0	0	0.656
PP1S10_176V6.1	PP1S351_44V6.2	3218.PP1S10_176V6.1	3218.PP1S351_44V6.2	0	0	0	0	0.043	0.559	0	0.350	0.701
PP1S10_176V6.1	PP1S148_87V6.1	3218.PP1S10_176V6.1	3218.PP1S148_87V6.1	0	0	0	0	0	0.633	0	0.551	0.828
PP1S10_183V6.1	PP1S54_206V6.1	3218.PP1S10_183V6.1	3218.PP1S54_206V6.1	0.043	0	0	0	0	0	0	0.468	0.469
PP1S10_1V6.1	PP1S30_56V6.1	3218.PP1S10_1V6.1	3218.PP1S30_56V6.1	0	0	0	0	0.100	0	0	0.430	0.465
PP1S10_1V6.1	PP1S222_40V6.1	3218.PP1S10_1V6.1	3218.PP1S222_40V6.1	0	0	0	0	0.043	0.059	0.900	0.572	0.956
PP1S10_369V6.1	PP1S292_64V6.1	3218.PP1S10_369V6.1	3218.PP1S292_64V6.1	0	0	0	0	0.056	0.094	0	0.370	0.414
PP1S10_369V6.1	PP1S351_21V6.1	3218.PP1S10_369V6.1	3218.PP1S351_21V6.1	0.045	0	0	0	0.409	0.059	0	0.077	0.444
PP1S10_369V6.1	PP1S65_109V6.2	3218.PP1S10_369V6.1	3218.PP1S65_109V6.2	0	0	0	0	0.100	0	0	0.416	0.451
PP1S10_369V6.1	PP1S116_54V6.1	3218.PP1S10_369V6.1	3218.PP1S116_54V6.1	0	0	0	0	0.073	0	0	0.469	0.486
PP1S10_369V6.1	PP1S276_97V6.5	3218.PP1S10_369V6.1	3218.PP1S276_97V6.5	0.181	0	0	0	0.043	0	0	0.504	0.577
PP1S10_369V6.1	PP1S8_124V6.1	3218.PP1S10_369V6.1	3218.PP1S8_124V6.1	0	0	0	0	0.584	0	0	0	0.584
PP1S10_369V6.1	PP1S207_106V6.1	3218.PP1S10_369V6.1	3218.PP1S207_106V6.1	0	0	0	0	0.550	0.112	0	0.046	0.585
PP1S10_369V6.1	PP1S301_39V6.1	3218.PP1S10_369V6.1	3218.PP1S301_39V6.1	0	0	0	0	0.094	0.614	0	0	0.635
PP1S10_369V6.1	PP1S169_104V6.1	3218.PP1S10_369V6.1	3218.PP1S169_104V6.1	0.182	0	0	0	0.549	0.047	0	0.232	0.693
PP1S10_369V6.1	rpoA	3218.PP1S10_369V6.1	3218.PP1S169_65V6.1	0.182	0	0	0	0.549	0.047	0	0.232	0.693
PP1S10_369V6.1	PP1S78_50V6.1	3218.PP1S10_369V6.1	3218.PP1S78_50V6.1	0	0	0	0	0.114	0.614	0	0.184	0.696
PP1S10_369V6.1	PP1S376_32V6.1	3218.PP1S10_369V6.1	3218.PP1S376_32V6.1	0	0	0	0	0.124	0.838	0	0	0.852
PP1S10_369V6.1	PP1S294_14V6.1	3218.PP1S10_369V6.1	3218.PP1S294_14V6.1	0	0	0	0	0.153	0.834	0	0.053	0.855
PP1S10_369V6.1	PP1S39_248V6.1	3218.PP1S10_369V6.1	3218.PP1S39_248V6.1	0	0	0	0	0.880	0	0	0.075	0.884
PP1S10_369V6.1	PP1S200_112V6.2	3218.PP1S10_369V6.1	3218.PP1S200_112V6.2	0	0	0	0	0.880	0	0	0.075	0.884
PP1S10_369V6.1	PP1S145_172V6.1	3218.PP1S10_369V6.1	3218.PP1S145_172V6.1	0	0	0	0	0.885	0	0	0.077	0.889
PP1S10_369V6.1	PP1S307_63V6.1	3218.PP1S10_369V6.1	3218.PP1S307_63V6.1	0	0	0	0	0.885	0	0	0.354	0.922
PP1S10_369V6.1	PP1S114_48V6.1	3218.PP1S10_369V6.1	3218.PP1S114_48V6.1	0.182	0	0	0	0.526	0.844	0	0.232	0.947
PP1S10_369V6.1	PP1S329_25V6.2	3218.PP1S10_369V6.1	3218.PP1S329_25V6.2	0	0	0	0	0.803	0.817	0	0.063	0.963
PP1S10_369V6.1	PP1S126_52V6.1	3218.PP1S10_369V6.1	3218.PP1S126_52V6.1	0	0	0	0	0.885	0.843	0	0.060	0.981
PP1S10_369V6.1	PP1S264_34V6.1	3218.PP1S10_369V6.1	3218.PP1S264_34V6.1	0.147	0	0	0	0.885	0.831	0	0.126	0.983
PP1S10_369V6.1	PP1S280_69V6.1	3218.PP1S10_369V6.1	3218.PP1S280_69V6.1	0.177	0	0	0	0.875	0.828	0	0.206	0.984
PP1S10_369V6.1	PP1S14_31V6.1	3218.PP1S10_369V6.1	3218.PP1S14_31V6.1	0.156	0	0	0	0.866	0.817	0	0.357	0.984
PP1S10_369V6.1	PP1S18_236V6.1	3218.PP1S10_369V6.1	3218.PP1S18_236V6.1	0	0	0	0	0.875	0.828	0	0.333	0.984
PP1S10_369V6.1	PP1S43_46V6.1	3218.PP1S10_369V6.1	3218.PP1S43_46V6.1	0	0	0	0	0.875	0.828	0	0.333	0.984
PP1S10_369V6.1	PP1S54_217V6.1	3218.PP1S10_369V6.1	3218.PP1S54_217V6.1	0	0	0	0	0.885	0.843	0	0.243	0.985
PP1S10_369V6.1	PP1S292_14V6.1	3218.PP1S10_369V6.1	3218.PP1S292_14V6.1	0	0	0	0	0.885	0.843	0	0.242	0.985
PP1S10_369V6.1	PP1S221_49V6.1	3218.PP1S10_369V6.1	3218.PP1S221_49V6.1	0.116	0	0	0	0.885	0.845	0	0.268	0.986
PP1S10_369V6.1	PP1S41_146V6.1	3218.PP1S10_369V6.1	3218.PP1S41_146V6.1	0.177	0	0	0	0.875	0.828	0	0.511	0.990
PP1S10_369V6.1	PP1S58_106V6.1	3218.PP1S10_369V6.1	3218.PP1S58_106V6.1	0	0	0	0	0.885	0.844	0	0.506	0.990
PP1S10_369V6.1	PP1S2_197V6.1	3218.PP1S10_369V6.1	3218.PP1S2_197V6.1	0.163	0	0	0	0.885	0.843	0	0.506	0.991
PP1S10_369V6.1	PP1S61_268V6.1	3218.PP1S10_369V6.1	3218.PP1S61_268V6.1	0.178	0	0	0	0.881	0.835	0	0.514	0.991
PP1S10_369V6.1	PP1S347_24V6.2	3218.PP1S10_369V6.1	3218.PP1S347_24V6.2	0.163	0	0	0	0.885	0.843	0	0.506	0.991
PP1S10_369V6.1	PP1S179_15V6.1	3218.PP1S10_369V6.1	3218.PP1S179_15V6.1	0	0	0.383	0	0.870	0.822	0	0.507	0.992
PP1S10_369V6.1	PP1S327_43V6.1	3218.PP1S10_369V6.1	3218.PP1S327_43V6.1	0.178	0	0.236	0	0.885	0.844	0	0.524	0.993
PP1S10_4V6.1	PP1S98_86V6.1	3218.PP1S10_4V6.1	3218.PP1S98_86V6.1	0	0	0	0	0	0	0	0.436	0.436
PP1S10_4V6.1	PP1S116_56V6.2	3218.PP1S10_4V6.1	3218.PP1S116_56V6.2	0.043	0	0	0	0.043	0	0	0.436	0.438
PP1S10_84V6.1	PP1S63_119V6.1	3218.PP1S10_84V6.1	3218.PP1S63_119V6.1	0.049	0	0	0	0	0	0	0.519	0.523
PP1S10_84V6.1	PP1S80_97V6.1	3218.PP1S10_84V6.1	3218.PP1S80_97V6.1	0.049	0	0	0	0	0	0	0.519	0.523
PP1S10_84V6.1	PP1S1_661V6.3	3218.PP1S10_84V6.1	3218.PP1S1_661V6.3	0.098	0	0	0	0	0	0	0.506	0.535
PP1S10_84V6.1	PP1S121_161V6.1	3218.PP1S10_84V6.1	3218.PP1S121_161V6.1	0	0	0	0	0.052	0	0.900	0.182	0.915
PP1S10_96V6.1	PP1S238_32V6.1	3218.PP1S10_96V6.1	3218.PP1S238_32V6.1	0	0	0	0	0	0	0	0.527	0.527
PP1S10_96V6.1	PP1S425_18V6.1	3218.PP1S10_96V6.1	3218.PP1S425_18V6.1	0	0	0	0	0	0.143	0	0.521	0.571
PP1S10_96V6.1	PP1S14_202V6.1	3218.PP1S10_96V6.1	3218.PP1S14_202V6.1	0	0	0	0	0.055	0.597	0	0	0.602
PP1S10_96V6.1	PP1S427_22V6.1	3218.PP1S10_96V6.1	3218.PP1S427_22V6.1	0	0	0	0	0.093	0.608	0	0	0.629
PP1S10_96V6.1	PP1S176_116V6.1	3218.PP1S10_96V6.1	3218.PP1S176_116V6.1	0	0	0	0	0	0.844	0	0	0.844
PP1S114_202V6.1	PP1S51_189V6.2	3218.PP1S114_202V6.1	3218.PP1S51_189V6.2	0.177	0	0	0	0.094	0.116	0	0.232	0.426
PP1S114_202V6.1	PP1S96_37V6.2	3218.PP1S114_202V6.1	3218.PP1S96_37V6.2	0	0	0	0	0.065	0.312	0	0.237	0.466
PP1S114_202V6.1	PP1S8_124V6.1	3218.PP1S114_202V6.1	3218.PP1S8_124V6.1	0.173	0	0	0	0.096	0	0	0.387	0.501
PP1S114_202V6.1	PP1S145_164V6.1	3218.PP1S114_202V6.1	3218.PP1S145_164V6.1	0	0	0	0	0.043	0	0	0.519	0.520
PP1S114_202V6.1	PP1S11_175V6.1	3218.PP1S114_202V6.1	3218.PP1S11_175V6.1	0	0	0	0	0.168	0	0	0.508	0.573
PP1S114_202V6.1	PP1S275_35V6.4	3218.PP1S114_202V6.1	3218.PP1S275_35V6.4	0.062	0	0	0	0	0	0	0.597	0.605
PP1S114_202V6.1	PP1S292_51V6.1	3218.PP1S114_202V6.1	3218.PP1S292_51V6.1	0.062	0	0	0	0	0	0	0.597	0.605
PP1S114_48V6.1	PP1S351_21V6.1	3218.PP1S114_48V6.1	3218.PP1S351_21V6.1	0.098	0	0	0	0.092	0.139	0	0.265	0.412
PP1S114_48V6.1	PP1S38_320V6.1	3218.PP1S114_48V6.1	3218.PP1S38_320V6.1	0	0	0	0	0.414	0	0	0	0.414
PP1S114_48V6.1	PP1S264_34V6.1	3218.PP1S114_48V6.1	3218.PP1S264_34V6.1	0.183	0	0	0	0.139	0	0	0.237	0.416
PP1S114_48V6.1	PP1S222_40V6.1	3218.PP1S114_48V6.1	3218.PP1S222_40V6.1	0	0	0	0	0	0.102	0	0.380	0.419
PP1S114_48V6.1	PP1S45_97V6.1	3218.PP1S114_48V6.1	3218.PP1S45_97V6.1	0.178	0	0	0	0.131	0	0	0.301	0.457
PP1S114_48V6.1	PP1S82_155V6.1	3218.PP1S114_48V6.1	3218.PP1S82_155V6.1	0	0	0	0	0.095	0.050	0	0.429	0.466
PP1S114_48V6.1	PP1S8_124V6.1	3218.PP1S114_48V6.1	3218.PP1S8_124V6.1	0	0	0	0	0	0	0	0.490	0.489
