jg24818	MSTRG.10237_jg24818	6785.219597	-2.323839908	0.288858203	-8.044915742	8.63E-16	2.67E-14	14632.05663	11814.92128	11061.51719	1906.056751	2949.798144	3173.496314	1958.690882
jg24830	MSTRG.10252_jg24830	4.222731846	5.547523508	2.181550092	2.542927402	0.010992807	0.028497153	0	0	0	5.158475645	4.275069773	1.037090299	19.08848721
jg24831	MSTRG.10256_jg24831	1186.138725	5.796442673	0.418299869	13.85714676	1.15E-43	2.93E-41	40.75228053	44.16373261	25.60141302	1450.821275	1358.403421	2339.675714	3043.553238
jg24838	MSTRG.10260_jg24838	239.2555911	3.225224101	0.61918535	5.208818493	1.90E-07	1.64E-06	52.67977727	54.64326238	17.06760868	143.1476992	454.2261634	344.3139792	608.7106476
jg24839	MSTRG.10261_jg24839	227.9982402	2.615349937	0.525962089	4.97250656	6.61E-07	5.13E-06	58.64352564	79.34501113	35.84197823	539.0607049	440.3321867	163.8602672	278.9040075
jg24842	MSTRG.10264_jg24842	41.44538756	-2.594593833	0.941202805	-2.756678816	0.005839168	0.016686888	28.82478379	150.456106	58.02986951	28.37161605	11.75644188	2.074180598	10.60471512
jg24843	MSTRG.10265_jg24843	179.4782257	-2.1445139	0.313881309	-6.832244673	8.36E-12	1.52E-10	342.9155313	309.8946661	313.1906193	46.42628081	90.84523269	77.78177241	75.29347732
jg24848	MSTRG.10270_jg24848	267.0731452	3.824080472	1.086929009	3.518243088	0.000434414	0.001743087	33.7945741	32.935665	27.30817389	9.027332379	451.0198611	1156.355683	159.0707267
jg24857	MSTRG.10278_jg24857	403.5853502	2.527486433	0.301077277	8.394809661	4.67E-17	1.66E-15	122.2568416	89.8245409	113.4995977	646.0990746	544.0026287	482.246989	827.167779
jg24862	MSTRG.10284_jg24862	79.89542086	2.378622918	0.641221159	3.709520317	0.000207652	0.000907158	16.89728705	13.47368113	40.1088804	165.0712207	47.02576751	145.1926418	131.4984674
jg24863	MSTRG.10285_jg24863	106.0923043	2.95063576	0.731567783	4.033304676	5.50E-05	0.000277404	27.83082573	8.98245409	29.01493476	343.0386304	70.53865126	177.3424411	85.89819244
jg24886	MSTRG.10309_jg24886	118.4086705	-7.132426294	0.814573243	-8.756028204	2.02E-18	8.17E-17	309.1209572	306.1519769	205.6646846	2.579237823	5.343837217	0	0
jg24887	MSTRG.10310_jg24887	32.24608471	3.450675063	1.574231954	2.191973715	0.028381405	0.063133447	0	6.736840567	7.680423906	0	79.08879081	62.22541793	69.99111976
jg24892	MSTRG.10316_jg24892	208.2212546	3.451348194	0.637669035	5.412444399	6.22E-08	5.90E-07	29.81874185	45.66080829	17.92098911	131.541129	387.9625819	212.6035113	632.0410209
