#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0005840	ribosome	26	370	0.35	0.0092	3702.AT1G01120.1,3702.AT1G07320.1,3702.AT1G08360.1,3702.AT1G20630.1,3702.AT1G67090.1,3702.AT1G70600.1,3702.AT2G18020.1,3702.AT2G19730.3,3702.AT2G24090.1,3702.AT2G37600.2,3702.AT3G09630.1,3702.AT3G09840.1,3702.AT3G54210.1,3702.AT3G57490.1,3702.AT3G61110.1,3702.AT3G62870.1,3702.AT3G63490.1,3702.AT4G01310.1,3702.AT4G17390.1,3702.AT4G18100.1,3702.AT5G10360.1,3702.AT5G39850.1,3702.AT5G45775.2,3702.AT5G48760.2,3702.AT5G59240.1,3702.AT5G61170.1	KCS1,RPL4,AT1G08360,CAT1,RBCS1A,AT1G70600,EMB2296,AT2G19730,PRPL35,AT2G37600,AT3G09630,CDC48,AT3G54210,AT3G57490,RS27A,AT3G62870,EMB3126,AT4G01310,AT4G17390,AT4G18100,EMB3010,AT5G39850,AT3G58700,AT5G48760,AT5G59240,AT5G61170
GO:0099080	supramolecular complex	22	295	0.37	0.0124	3702.AT1G01510.1,3702.AT1G03780.3,3702.AT1G18550.1,3702.AT1G20010.1,3702.AT1G21730.1,3702.AT1G26110.1,3702.AT1G55550.1,3702.AT1G61000.1,3702.AT2G20190.1,3702.AT2G23930.1,3702.AT3G19050.1,3702.AT3G44050.1,3702.AT3G44730.1,3702.AT3G48210.1,3702.AT3G49650.1,3702.AT3G54630.1,3702.AT4G01370.1,3702.AT4G27060.1,3702.AT5G05970.2,3702.AT5G11710.1,3702.AT5G38880.1,3702.AT5G60930.1	AN,At1g03780,AT1G18550,TUB5,AT1G21730,DCP5,AT1G55550,AT1G61000,CLASP,SNRNP-G,POK2,AT3G44050,KP1,AT3G48210,AT3G49650,AT3G54630,MPK4,TOR1,NEDD1,AT5G11710,AUG5,AT5G60930
GO:0000325	plant-type vacuole	16	179	0.45	0.0126	3702.AT1G04120.1,3702.AT1G12840.1,3702.AT1G12940.1,3702.AT1G18420.1,3702.AT1G49320.1,3702.AT1G62200.1,3702.AT1G62660.1,3702.AT1G71980.1,3702.AT2G02040.1,3702.AT2G25940.1,3702.AT3G58060.1,3702.AT4G03560.1,3702.AT4G39080.1,3702.AT5G13750.1,3702.AT5G13930.1,3702.AT5G49890.1	ABCC5,DET3,NRT2.5,AT1G18420,USPL1,PTR6,AT1G62660,AT1G71980,PTR2,ALPHA-VPE,AT3G58060,TPC1,VHA-A3,ZIFL1,TT4,CLC-C
GO:0048046	apoplast	28	424	0.32	0.0133	3702.AT1G03475.1,3702.AT1G32170.1,3702.AT1G50480.1,3702.AT1G55120.1,3702.AT1G67090.1,3702.AT1G68560.1,3702.AT2G17230.1,3702.AT2G21170.1,3702.AT2G29130.1,3702.AT2G32810.1,3702.AT2G42600.1,3702.AT3G05930.1,3702.AT3G08590.2,3702.AT3G10740.1,3702.AT3G12780.1,3702.AT3G16370.1,3702.AT3G22630.1,3702.AT3G48990.1,3702.AT3G52930.1,3702.AT3G54050.1,3702.AT3G55800.1,3702.AT4G18990.1,3702.AT4G25000.1,3702.AT4G37800.1,3702.AT5G13870.1,3702.AT5G17920.1,3702.AT5G58330.1,3702.AT5G64120.1	LIN2,XTH30,THFS,FRUCT5,RBCS1A,XYL1,EXL5,TIM,LAC2,BGAL9,PPC2,GLP8,iPGAM2,ASD1,PGK1,AT3G16370,PBD1,AAE3,FBA8,HCEF1,SBPASE,XTH29,AMY1,XTH7,XTH5,ATMS1,AT5G58330,AT5G64120
GO:0015630	microtubule cytoskeleton	19	239	0.4	0.0143	3702.AT1G01510.1,3702.AT1G03780.3,3702.AT1G18550.1,3702.AT1G20010.1,3702.AT1G21730.1,3702.AT1G55550.1,3702.AT1G75950.1,3702.AT2G18390.1,3702.AT2G20190.1,3702.AT3G09840.1,3702.AT3G19050.1,3702.AT3G44050.1,3702.AT3G44730.1,3702.AT3G49650.1,3702.AT4G01370.1,3702.AT4G27060.1,3702.AT5G05970.2,3702.AT5G38880.1,3702.AT5G60930.1	AN,At1g03780,AT1G18550,TUB5,AT1G21730,AT1G55550,SKP1,TTN5,CLASP,CDC48,POK2,AT3G44050,KP1,AT3G49650,MPK4,TOR1,NEDD1,AUG5,AT5G60930
GO:0098796	membrane protein complex	31	495	0.3	0.0151	3702.AT1G12840.1,3702.AT1G15880.1,3702.AT1G16720.1,3702.AT1G26670.1,3702.AT1G31330.1,3702.AT1G64200.1,3702.AT1G79590.2,3702.AT2G05100.1,3702.AT2G17380.1,3702.AT2G19080.1,3702.AT2G28900.1,3702.AT2G34840.1,3702.AT2G36850.1,3702.AT3G09840.1,3702.AT3G12400.1,3702.AT3G17440.1,3702.AT3G46740.1,3702.AT3G53230.1,3702.AT3G55360.1,3702.AT3G63460.1,3702.AT4G04860.1,3702.AT4G37830.1,3702.AT4G39080.1,3702.AT5G05010.1,3702.AT5G11710.1,3702.AT5G11770.1,3702.AT5G18800.1,3702.AT5G26980.1,3702.AT5G43970.1,3702.AT5G44560.1,3702.AT5G49890.1	DET3,GOS11,HCF173,VTI1B,PSAF,VHA-E3,SYP52,LHCB2.1,AP19,AT2G19080,OEP16-1,AT2G34840,GSL8,CDC48,ELC,NPSN13,TOC75-III,AtCDC48B,CER10,AT3G63460,DER2.2,AT4G37830,VHA-A3,AT5G05010,AT5G11710,AT5G11770,AT5G18800,SYP41,TOM22-V,VPS2.2,CLC-C
GO:0099513	polymeric cytoskeletal fiber	17	202	0.43	0.0151	3702.AT1G01510.1,3702.AT1G03780.3,3702.AT1G18550.1,3702.AT1G20010.1,3702.AT1G21730.1,3702.AT1G55550.1,3702.AT2G20190.1,3702.AT3G19050.1,3702.AT3G44050.1,3702.AT3G44730.1,3702.AT3G49650.1,3702.AT4G01370.1,3702.AT4G27060.1,3702.AT5G05970.2,3702.AT5G11710.1,3702.AT5G38880.1,3702.AT5G60930.1	AN,At1g03780,AT1G18550,TUB5,AT1G21730,AT1G55550,CLASP,POK2,AT3G44050,KP1,AT3G49650,MPK4,TOR1,NEDD1,AT5G11710,AUG5,AT5G60930
GO:0005783	endoplasmic reticulum	39	686	0.26	0.0173	3702.AT1G01120.1,3702.AT1G01390.1,3702.AT1G01420.1,3702.AT1G05260.1,3702.AT1G23010.1,3702.AT1G56340.1,3702.AT1G59870.1,3702.AT1G66340.1,3702.AT1G70940.1,3702.AT2G25110.1,3702.AT2G26070.1,3702.AT2G37600.2,3702.AT2G38010.2,3702.AT2G40950.1,3702.AT3G09840.1,3702.AT3G11320.1,3702.AT3G19820.2,3702.AT3G51420.1,3702.AT3G53230.1,3702.AT3G55360.1,3702.AT3G63460.1,3702.AT4G00900.1,3702.AT4G04860.1,3702.AT4G10790.1,3702.AT4G11030.1,3702.AT4G16660.1,3702.AT4G20870.1,3702.AT4G22330.1,3702.AT4G23850.1,3702.AT4G34640.1,3702.AT4G34850.1,3702.AT5G05987.1,3702.AT5G13930.1,3702.AT5G15770.1,3702.AT5G19200.1,3702.AT5G23630.1,3702.AT5G35080.1,3702.AT5G61790.1,3702.AT5G64440.1	KCS1,AT1G01390,UGT72B3,RCI3,LPR1,CRT1a,ABCG36,ETR1,PIN3,SDF2,RTE1,AT2G37600,AT2G38010,BZIP17,CDC48,AT3G11320,DWF1,SSL4,AtCDC48B,CER10,AT3G63460,ECA2,DER2.2,AT4G10790,AT4G11030,AT4G16660,FAH2,ATCES1,LACS4,SQS1,LAP5,PRA1.A2,TT4,GNA1,TSC10B,PDR2,OS9,CNX1,FAAH
GO:0031262	Ndc80 complex	3	3	1.5	0.0173	3702.AT1G61000.1,3702.AT3G48210.1,3702.AT3G54630.1	AT1G61000,AT3G48210,AT3G54630
GO:0005874	microtubule	16	192	0.42	0.0224	3702.AT1G01510.1,3702.AT1G03780.3,3702.AT1G18550.1,3702.AT1G20010.1,3702.AT1G21730.1,3702.AT1G55550.1,3702.AT2G20190.1,3702.AT3G19050.1,3702.AT3G44050.1,3702.AT3G44730.1,3702.AT3G49650.1,3702.AT4G01370.1,3702.AT4G27060.1,3702.AT5G05970.2,3702.AT5G38880.1,3702.AT5G60930.1	AN,At1g03780,AT1G18550,TUB5,AT1G21730,AT1G55550,CLASP,POK2,AT3G44050,KP1,AT3G49650,MPK4,TOR1,NEDD1,AUG5,AT5G60930
