ID	HG1
MSTRG.31897	152
MSTRG.31896	283
MSTRG.31895	6963
MSTRG.31894	0
MSTRG.31893	0
MSTRG.31892	4238
MSTRG.31891	111
MSTRG.31890	428
MSTRG.5815	940
MSTRG.1212	9
MSTRG.5068	0
MSTRG.5069	35
MSTRG.5066	48
MSTRG.5067	0
MSTRG.5064	0
MSTRG.5065	620
MSTRG.5062	13
MSTRG.5063	960
MSTRG.5060	1893
MSTRG.6242	0
MSTRG.1217	71
MSTRG.1216	0
MSTRG.35944	80
MSTRG.21113	0
MSTRG.21112	0
MSTRG.21111	0
MSTRG.21110	52
MSTRG.21117	4570
MSTRG.21116	2
MSTRG.21115	2
MSTRG.21114	78
MSTRG.21119	146
MSTRG.21118	2865
MSTRG.3086	33
MSTRG.35946	2047
MSTRG.5688	0
MSTRG.5689	422
MSTRG.5682	869
MSTRG.5683	21
MSTRG.5680	0
MSTRG.5681	79
MSTRG.5686	289
MSTRG.5687	588
MSTRG.5684	0
MSTRG.5685	0
MSTRG.28738	3134
MSTRG.28739	55
MSTRG.34218	0
MSTRG.34219	102
MSTRG.34216	0
MSTRG.34217	234
MSTRG.34214	102
MSTRG.28737	553
MSTRG.28730	0
MSTRG.34213	376
MSTRG.28732	187
MSTRG.28733	2081
MSTRG.37491	97
MSTRG.37490	0
MSTRG.37493	367
MSTRG.37492	0
MSTRG.37495	112
MSTRG.37494	73
MSTRG.37497	0
MSTRG.37496	29
MSTRG.37499	20
MSTRG.37498	399
MSTRG.38948	590
MSTRG.38949	3
MSTRG.29658	15
MSTRG.33972	0
MSTRG.33973	0
MSTRG.33970	69
MSTRG.33971	0
MSTRG.33976	332
MSTRG.33977	79
MSTRG.33974	32
MSTRG.33975	24807
MSTRG.33978	3712
MSTRG.33979	5418
MSTRG.35943	150
MSTRG.32845	0
MSTRG.6080	4605
MSTRG.6083	14
MSTRG.6082	467
MSTRG.6085	35
MSTRG.6084	111
MSTRG.6087	38464
MSTRG.6086	2383
MSTRG.6089	110
MSTRG.6088	0
MSTRG.35942	17567
MSTRG.16236	37
MSTRG.29063	17
MSTRG.29062	234
MSTRG.29061	45
MSTRG.29060	258
MSTRG.7688	0
MSTRG.7689	75
MSTRG.29065	0
MSTRG.29064	307
MSTRG.7684	9773
MSTRG.7685	48
MSTRG.29069	0
MSTRG.29068	0
MSTRG.7680	0
MSTRG.7681	23
MSTRG.7682	0
MSTRG.7683	30313
MSTRG.23601	0
MSTRG.23600	0
MSTRG.23603	0
MSTRG.23602	65
MSTRG.23605	91
MSTRG.23604	0
MSTRG.23607	114
MSTRG.23606	0
MSTRG.23609	355
MSTRG.23608	23
MSTRG.27511	0
MSTRG.27510	17
MSTRG.27513	39
MSTRG.27512	0
MSTRG.27515	66
MSTRG.27514	746
MSTRG.27517	0
MSTRG.27516	11
MSTRG.27519	0
MSTRG.27518	198
MSTRG.7356	184
MSTRG.7357	0
MSTRG.7354	284
MSTRG.7355	88
MSTRG.7352	0
MSTRG.7353	0
MSTRG.7350	222
MSTRG.7351	160
MSTRG.7358	4470
MSTRG.7359	0
MSTRG.32843	0
MSTRG.24370	0
MSTRG.24371	34
MSTRG.24372	0
MSTRG.24373	75
MSTRG.24374	109
MSTRG.24375	24
MSTRG.24376	56
MSTRG.24377	40
MSTRG.24378	0
MSTRG.24379	13
MSTRG.15965	583
MSTRG.15964	179
MSTRG.15967	109
MSTRG.15966	23
MSTRG.15961	172
MSTRG.15960	6984
MSTRG.15963	3659
MSTRG.15962	0
MSTRG.27685	13
MSTRG.15969	66
MSTRG.15968	4
MSTRG.29654	0
MSTRG.20989	251
MSTRG.20988	19
MSTRG.20987	0
MSTRG.20986	0
MSTRG.20985	566
MSTRG.20984	115
MSTRG.20983	91
MSTRG.20982	0
MSTRG.20981	0
MSTRG.20980	48
MSTRG.29655	159
MSTRG.32849	82
MSTRG.8214	15534
MSTRG.25139	0
MSTRG.25138	0
MSTRG.20329	0
MSTRG.20328	966
MSTRG.25131	4
MSTRG.25130	3235
MSTRG.25133	131
MSTRG.25132	0
MSTRG.25135	0
MSTRG.25134	83
MSTRG.25137	3664
MSTRG.25136	2306
MSTRG.23988	0
MSTRG.23989	0
MSTRG.23986	158
MSTRG.23987	2088
MSTRG.23984	90
MSTRG.23985	297
MSTRG.23982	4807
MSTRG.23983	894
MSTRG.23980	23
MSTRG.23981	542
MSTRG.11868	2261
MSTRG.11869	40311
MSTRG.26448	0
MSTRG.26449	66
MSTRG.26440	453
MSTRG.26441	6
MSTRG.26442	0
MSTRG.26443	16
MSTRG.26444	16
MSTRG.26445	0
MSTRG.26446	0
MSTRG.26447	31
MSTRG.12179	0
MSTRG.12178	419
MSTRG.12177	8831
MSTRG.12176	18
MSTRG.12175	206
MSTRG.12174	319
MSTRG.12173	20
MSTRG.12172	28
MSTRG.12171	594
MSTRG.12170	7
MSTRG.11867	312
MSTRG.17619	274
MSTRG.17618	0
MSTRG.15618	16
MSTRG.17615	0
MSTRG.17614	0
MSTRG.17617	736
MSTRG.17616	3800
MSTRG.17611	0
MSTRG.17610	304
MSTRG.17613	0
MSTRG.20133	17
MSTRG.22026	5
MSTRG.3138	158
MSTRG.29596	255
MSTRG.3136	54
MSTRG.3137	32
MSTRG.3134	0
MSTRG.3135	0
MSTRG.3132	246
MSTRG.3133	2381
MSTRG.3130	1088
MSTRG.3131	419
MSTRG.28079	209
MSTRG.22025	3
MSTRG.28073	121
MSTRG.28072	1807
MSTRG.28071	153
MSTRG.28070	4011
MSTRG.28077	0
MSTRG.28076	0
MSTRG.28075	0
MSTRG.22023	1
MSTRG.11617	14
MSTRG.11616	602
MSTRG.11615	294
MSTRG.11614	9
MSTRG.11613	0
MSTRG.11612	0
MSTRG.11611	250
MSTRG.11610	67
MSTRG.22211	12
MSTRG.22210	447
MSTRG.22213	134
MSTRG.22021	329
MSTRG.22215	315
MSTRG.22214	10
MSTRG.11619	131
MSTRG.11618	101
MSTRG.27688	1268
MSTRG.3680	309
MSTRG.727	12
MSTRG.3682	693
MSTRG.3683	98
MSTRG.3684	133
MSTRG.3685	1157
MSTRG.3686	454
MSTRG.726	0
MSTRG.3688	0
MSTRG.3689	0
MSTRG.8544	189
MSTRG.8545	0
MSTRG.22028	0
MSTRG.8542	0
MSTRG.22029	432
MSTRG.8543	2225
MSTRG.23375	0
MSTRG.8540	0
MSTRG.16482	0
MSTRG.8541	25
MSTRG.16481	0
MSTRG.16480	18
MSTRG.16487	0
MSTRG.16486	0
MSTRG.12829	4858
MSTRG.12828	631
MSTRG.12825	73
MSTRG.12824	1763
MSTRG.12827	0
MSTRG.16484	225
MSTRG.12821	48
MSTRG.12820	781
MSTRG.12823	146
MSTRG.12822	29
MSTRG.6460	11
MSTRG.729	43
MSTRG.4489	347
MSTRG.4488	2791
MSTRG.4487	370
MSTRG.4486	262
MSTRG.4485	8395
MSTRG.8549	0
MSTRG.4483	79
MSTRG.4482	0
MSTRG.4481	0
MSTRG.4480	0
MSTRG.23168	77
MSTRG.23169	384
MSTRG.23160	2329
MSTRG.23161	0
MSTRG.23162	607
MSTRG.23163	42585
MSTRG.23164	62
MSTRG.23165	4467
MSTRG.23166	251
MSTRG.23167	55336
MSTRG.9167	0
MSTRG.9166	2787
MSTRG.9165	1002
MSTRG.9164	434
MSTRG.9163	10
MSTRG.9162	0
MSTRG.9161	1181
MSTRG.9160	0
MSTRG.9169	0
MSTRG.9168	10827
MSTRG.9494	0
MSTRG.3081	0
MSTRG.29629	34228
MSTRG.29628	1087
MSTRG.18399	361
MSTRG.18398	193
MSTRG.18391	1972
MSTRG.18390	525
MSTRG.18393	0
MSTRG.18392	0
MSTRG.18395	1917
MSTRG.18394	0
MSTRG.18397	31
MSTRG.18396	27
MSTRG.35426	0
MSTRG.25799	0
MSTRG.29624	0
MSTRG.3918	241
MSTRG.3919	0
MSTRG.3910	0
MSTRG.3911	354
MSTRG.3912	37
MSTRG.3913	3097
MSTRG.3914	0
MSTRG.3915	351
MSTRG.3916	0
MSTRG.3917	1073
MSTRG.14737	12
MSTRG.14736	0
MSTRG.14735	0
MSTRG.14734	28
MSTRG.14733	1
MSTRG.14732	0
MSTRG.14731	0
MSTRG.14730	749
MSTRG.14739	50
MSTRG.14738	0
MSTRG.13707	1331
MSTRG.13706	0
MSTRG.13705	0
MSTRG.13704	0
MSTRG.13703	340
MSTRG.13702	0
MSTRG.13701	0
MSTRG.13700	107
MSTRG.13709	19
MSTRG.13708	2294
MSTRG.1211	108
MSTRG.1210	0
MSTRG.1213	0
MSTRG.6244	194
MSTRG.1215	10
MSTRG.1214	59
MSTRG.6241	962
MSTRG.6240	29
MSTRG.1219	182
MSTRG.1218	29
MSTRG.35073	164
MSTRG.6249	0
MSTRG.6248	0
MSTRG.5133	2790
MSTRG.5134	675
MSTRG.35074	0
MSTRG.35077	15
MSTRG.35076	23
MSTRG.35079	426
MSTRG.19105	842
MSTRG.5139	2502
MSTRG.19424	167
MSTRG.19425	338
MSTRG.19426	18521
MSTRG.19427	178
MSTRG.19420	0
MSTRG.19421	0
MSTRG.19422	170
MSTRG.19423	25
MSTRG.19428	1365
MSTRG.19429	62
MSTRG.7114	0
MSTRG.7115	7
MSTRG.7116	131
MSTRG.7117	65
MSTRG.7110	21
MSTRG.7111	678
MSTRG.7112	97
MSTRG.7113	0
MSTRG.7118	0
MSTRG.7119	2247
MSTRG.16870	0
MSTRG.32539	44
MSTRG.32538	44
MSTRG.32531	5
MSTRG.32530	0
MSTRG.32533	0
MSTRG.32532	0
MSTRG.32535	13
MSTRG.32534	71
MSTRG.32537	174
MSTRG.32536	3
MSTRG.8753	0
MSTRG.16871	337
MSTRG.16939	24
MSTRG.8752	50
MSTRG.1810	49
MSTRG.12005	0
MSTRG.25122	1914
MSTRG.28745	557
MSTRG.7808	16
MSTRG.7809	0
MSTRG.7802	0
MSTRG.7803	0
MSTRG.7800	0
MSTRG.7801	3205
MSTRG.7806	35
MSTRG.7807	21
MSTRG.7804	693
MSTRG.7805	162
MSTRG.2393	0
MSTRG.38979	0
MSTRG.8359	0
MSTRG.8358	86
MSTRG.8357	1633
MSTRG.8356	5549
MSTRG.8355	6
MSTRG.8354	0
MSTRG.172	159
MSTRG.8352	371
MSTRG.170	63
MSTRG.171	16
MSTRG.9408	41
MSTRG.9409	8920
MSTRG.9404	26
MSTRG.9405	0
MSTRG.9406	0
MSTRG.9407	283
MSTRG.9400	0
MSTRG.9401	97
MSTRG.9402	8
MSTRG.9403	0
MSTRG.38978	0
MSTRG.20227	0
MSTRG.36535	1487
MSTRG.36534	456
MSTRG.36537	0
MSTRG.36536	957
MSTRG.36531	168
MSTRG.36530	0
MSTRG.36533	1967
MSTRG.36532	3015
MSTRG.36539	2
MSTRG.36538	0
MSTRG.3651	2
MSTRG.798	6
MSTRG.799	127
MSTRG.792	0
MSTRG.793	0
MSTRG.790	0
MSTRG.791	0
MSTRG.796	0
MSTRG.797	12
MSTRG.794	0
MSTRG.795	0
MSTRG.21838	0
MSTRG.21839	0
MSTRG.21834	0
MSTRG.21835	0
MSTRG.21836	0
MSTRG.21837	514
MSTRG.21830	263
MSTRG.21831	2168
MSTRG.21832	87
MSTRG.21833	96
MSTRG.1282	37
MSTRG.1283	1674
MSTRG.1280	176
MSTRG.11132	1103
MSTRG.1281	0
MSTRG.11133	5289
MSTRG.1286	0
MSTRG.11130	191
MSTRG.28832	45
MSTRG.5814	927
MSTRG.5184	804
MSTRG.5187	3137
MSTRG.24687	3302
MSTRG.5181	0
MSTRG.5180	317
MSTRG.30269	36
MSTRG.30268	236
MSTRG.30267	7727
MSTRG.24680	146
MSTRG.30265	25
MSTRG.30264	1629
MSTRG.30263	0
MSTRG.30262	0
MSTRG.30261	404
MSTRG.30260	215
MSTRG.24682	0
MSTRG.24683	0
MSTRG.10676	148
MSTRG.5239	22192
MSTRG.5238	420
MSTRG.5237	9
MSTRG.35377	0
MSTRG.35374	77
MSTRG.5234	138
MSTRG.5233	115
MSTRG.35373	306
MSTRG.35370	74
MSTRG.5230	589
MSTRG.14316	83
MSTRG.10672	943
MSTRG.14310	1038
MSTRG.37280	408
MSTRG.37281	0
MSTRG.37282	0
MSTRG.37283	0
MSTRG.37284	84
MSTRG.37285	2807
MSTRG.37286	4941
MSTRG.37287	53
MSTRG.37288	613
MSTRG.37289	4520
MSTRG.10671	182
MSTRG.28421	621
MSTRG.29456	6355
MSTRG.29457	505
MSTRG.29454	19630
MSTRG.29455	726
MSTRG.29452	0
MSTRG.29453	12
MSTRG.29450	2067
MSTRG.29451	134
MSTRG.29458	240
MSTRG.29459	6
MSTRG.21302	14
MSTRG.21303	322
MSTRG.21300	0
MSTRG.21301	0
MSTRG.21306	0
MSTRG.21307	123
MSTRG.21304	0
MSTRG.21305	0
MSTRG.30483	0
MSTRG.30482	493
MSTRG.21308	1
MSTRG.21309	0
MSTRG.30487	4216
MSTRG.30486	93
MSTRG.30485	0
MSTRG.30484	5580
MSTRG.16106	3
MSTRG.16107	62
MSTRG.16104	0
MSTRG.34398	1042
MSTRG.16102	11
MSTRG.16103	248
MSTRG.16100	0
MSTRG.16101	0
MSTRG.34393	0
MSTRG.34392	167
MSTRG.34391	5
MSTRG.34390	454
MSTRG.34397	1152
MSTRG.34396	489
MSTRG.16108	502
MSTRG.34394	1640
MSTRG.11455	84
MSTRG.11454	20
MSTRG.11457	109
MSTRG.11456	271
MSTRG.11451	12
MSTRG.11450	67
MSTRG.11453	25
MSTRG.11452	14193
MSTRG.28423	1016
MSTRG.11459	0
MSTRG.13327	0
MSTRG.13326	0
MSTRG.36889	0
MSTRG.36888	0
MSTRG.36885	0
MSTRG.36884	0
MSTRG.36887	0
MSTRG.36886	0
MSTRG.36881	30
MSTRG.36880	85
MSTRG.36883	114
MSTRG.36882	136
MSTRG.28424	244
MSTRG.28503	10
MSTRG.28502	10
MSTRG.28501	0
MSTRG.28500	165
MSTRG.28507	7299
MSTRG.28506	8048
MSTRG.28505	453
MSTRG.28504	764
MSTRG.6764	26
MSTRG.6765	0
MSTRG.28509	133
MSTRG.28508	0
MSTRG.34021	0
MSTRG.6761	0
MSTRG.6762	0
MSTRG.6763	18
MSTRG.22761	0
MSTRG.22760	0
MSTRG.22763	277
MSTRG.22762	0
MSTRG.22765	51
MSTRG.22764	0
MSTRG.22767	44
MSTRG.22766	204
MSTRG.22769	328
MSTRG.22768	5
MSTRG.23088	0
MSTRG.16298	100
MSTRG.21916	1201
MSTRG.26071	32
MSTRG.26070	0
MSTRG.26073	0
MSTRG.26072	8003
MSTRG.26075	0
MSTRG.26074	0
MSTRG.26077	51
MSTRG.26076	785
MSTRG.26079	1053
MSTRG.26078	37
MSTRG.174	0
MSTRG.28426	0
MSTRG.23083	67
MSTRG.26269	0
MSTRG.24851	627
MSTRG.8351	13
MSTRG.24850	123
MSTRG.8350	7
MSTRG.16290	1402
MSTRG.16291	1057
MSTRG.24855	0
MSTRG.16297	0
MSTRG.16294	652
MSTRG.16295	0
MSTRG.6441	37
MSTRG.6440	178
MSTRG.6443	5
MSTRG.23410	1
MSTRG.23411	2830
MSTRG.23412	369
MSTRG.34303	0
MSTRG.23414	0
MSTRG.23415	99
MSTRG.23416	0
MSTRG.23417	0
MSTRG.23418	0
MSTRG.34304	83
MSTRG.34305	0
MSTRG.27300	167
MSTRG.27301	2467
MSTRG.27302	49
MSTRG.27303	1780
MSTRG.27304	3302
MSTRG.6447	65
MSTRG.27306	22006
MSTRG.27307	1250
MSTRG.27308	70
MSTRG.27309	53
MSTRG.34307	0
MSTRG.34308	2324
MSTRG.34309	0
MSTRG.20824	0
MSTRG.20825	1035
MSTRG.20826	8
MSTRG.20827	0
MSTRG.20820	3
MSTRG.20821	389
MSTRG.20822	0
MSTRG.20823	0
MSTRG.20828	1997
MSTRG.20829	0
MSTRG.492	0
MSTRG.10416	155
MSTRG.10417	0
MSTRG.25818	321
MSTRG.25819	0
MSTRG.10412	0
MSTRG.10413	1770
MSTRG.10410	162
MSTRG.10411	0
MSTRG.25812	0
MSTRG.25813	43
MSTRG.25810	0
MSTRG.25811	873
MSTRG.25816	68
MSTRG.25817	1130
MSTRG.25814	0
MSTRG.10419	0
MSTRG.13145	6
MSTRG.13144	3062
MSTRG.13147	75
MSTRG.13146	1428
MSTRG.13141	1861
MSTRG.13140	105
MSTRG.13143	0
MSTRG.33825	0
MSTRG.13149	406
MSTRG.13148	669
MSTRG.5865	0
MSTRG.5862	9640
MSTRG.33821	0
MSTRG.5860	57
MSTRG.14249	0
MSTRG.14248	0
MSTRG.14247	0
MSTRG.14246	0
MSTRG.14245	0
MSTRG.14244	105
MSTRG.14243	30
MSTRG.14242	46
MSTRG.14241	0
MSTRG.14240	0
MSTRG.26893	0
MSTRG.26892	1
MSTRG.26891	0
MSTRG.26890	60
MSTRG.26897	3505
MSTRG.26896	0
MSTRG.26895	253
MSTRG.26894	0
MSTRG.26899	29
MSTRG.26898	13
MSTRG.14869	0
MSTRG.14868	0
MSTRG.14863	0
MSTRG.14862	211
MSTRG.14861	13
MSTRG.14860	314
MSTRG.14867	121
MSTRG.14866	0
MSTRG.14865	0
MSTRG.14864	0
MSTRG.3411	0
MSTRG.19158	0
MSTRG.19159	0
MSTRG.32739	558
MSTRG.32738	0
MSTRG.32737	0
MSTRG.32736	76
MSTRG.19156	5167
MSTRG.19157	0
MSTRG.32733	0
MSTRG.32732	0
MSTRG.32731	0
MSTRG.32730	0
MSTRG.3410	0
MSTRG.2458	0
MSTRG.2459	43
MSTRG.2456	0
MSTRG.2457	300
MSTRG.2454	21
MSTRG.2455	87
MSTRG.2452	0
MSTRG.2453	0
MSTRG.2450	0
MSTRG.2451	0
MSTRG.3413	2241
MSTRG.32081	0
MSTRG.32080	4
MSTRG.32083	0
MSTRG.32082	35
MSTRG.32085	108
MSTRG.32084	0
MSTRG.32087	348
MSTRG.32086	347
MSTRG.32089	257
MSTRG.32088	21042
MSTRG.4850	1521
MSTRG.4851	0
MSTRG.4852	0
MSTRG.4853	162
MSTRG.4854	1488
MSTRG.4855	1776
MSTRG.3412	128
MSTRG.4857	0
MSTRG.4858	0
MSTRG.4859	24
MSTRG.3415	730
MSTRG.3414	0
MSTRG.8119	792
MSTRG.8118	21
MSTRG.8115	317
MSTRG.8114	300
MSTRG.8117	6
MSTRG.8116	45486
MSTRG.8111	0
MSTRG.8110	2785
MSTRG.8113	0
MSTRG.8112	0
MSTRG.9642	39
MSTRG.9643	251
MSTRG.9640	0
MSTRG.9641	10
MSTRG.9646	850
MSTRG.9647	0
MSTRG.9644	27
MSTRG.9645	30
MSTRG.9648	0
MSTRG.9649	3345
MSTRG.3416	0
MSTRG.22408	12
MSTRG.22409	0
MSTRG.1433	9
MSTRG.1432	27
MSTRG.1435	0
MSTRG.1434	0
MSTRG.1437	1233
MSTRG.1436	1325
MSTRG.22400	0
MSTRG.22401	112
MSTRG.22402	0
MSTRG.22403	0
MSTRG.22404	1572
MSTRG.22405	1658
MSTRG.22406	7
MSTRG.22407	0
MSTRG.3491	27
MSTRG.3490	0
MSTRG.3493	0
MSTRG.3492	0
MSTRG.3495	285
MSTRG.3494	50
MSTRG.3497	46
MSTRG.3496	0
MSTRG.3499	0
MSTRG.3498	505
MSTRG.4146	479
MSTRG.4147	382
MSTRG.4144	0
MSTRG.4145	32
MSTRG.4142	553
MSTRG.4143	0
MSTRG.4140	458
MSTRG.4141	81
MSTRG.9398	0
MSTRG.9399	0
MSTRG.4148	0
MSTRG.4149	97
MSTRG.33137	0
MSTRG.4551	0
MSTRG.4550	0
MSTRG.4553	0
MSTRG.4552	0
MSTRG.15389	33
MSTRG.15388	0
MSTRG.15385	0
MSTRG.15384	0
MSTRG.15387	6148
MSTRG.15386	0
MSTRG.15381	0
MSTRG.15380	798
MSTRG.15383	0
MSTRG.4554	0
MSTRG.10359	24
MSTRG.4557	71
MSTRG.4025	264
MSTRG.10355	62
MSTRG.10354	461
MSTRG.10357	278
MSTRG.9700	229
MSTRG.10351	149
MSTRG.10350	1773
MSTRG.10353	100
MSTRG.10352	0
MSTRG.11741	0
MSTRG.33135	0
MSTRG.11740	7
MSTRG.9928	0
MSTRG.25722	50
MSTRG.19983	0
MSTRG.19982	0
MSTRG.19981	0
MSTRG.19980	221
MSTRG.19987	76
MSTRG.19986	25
MSTRG.19985	367
MSTRG.19984	10
MSTRG.5435	8
MSTRG.5434	112
MSTRG.19989	48
MSTRG.19988	0
MSTRG.5431	125
MSTRG.5430	790
MSTRG.5433	978
MSTRG.5432	54
MSTRG.15657	0
MSTRG.15656	0
MSTRG.15655	0
MSTRG.15654	0
MSTRG.15653	0
MSTRG.11747	0
MSTRG.15651	364
MSTRG.15650	7893
MSTRG.25727	20
MSTRG.15659	0
MSTRG.15658	0
MSTRG.37046	0
MSTRG.37047	99
MSTRG.37044	55
MSTRG.37045	1307
MSTRG.37042	0
MSTRG.37043	0
MSTRG.37040	212
MSTRG.37041	19
MSTRG.37048	26
MSTRG.37049	75
MSTRG.7794	0
MSTRG.18588	107
MSTRG.18589	0
MSTRG.7795	42
MSTRG.18580	274
MSTRG.18581	774
MSTRG.18582	2839
MSTRG.18583	0
MSTRG.18584	1585
MSTRG.18585	466
MSTRG.18586	0
MSTRG.18587	0
MSTRG.2362	0
MSTRG.2363	0
MSTRG.17857	61
MSTRG.13579	0
MSTRG.2368	0
MSTRG.17153	256
MSTRG.18632	17
MSTRG.18633	552
MSTRG.6160	0
MSTRG.18631	49285
MSTRG.18636	0
MSTRG.18637	0
MSTRG.18634	29
MSTRG.18635	0
MSTRG.1394	156
MSTRG.1395	0
MSTRG.18638	0
MSTRG.18639	0
MSTRG.1390	29
MSTRG.1391	201
MSTRG.1392	0
MSTRG.1393	109
MSTRG.17858	0
MSTRG.16209	30
MSTRG.3090	0
MSTRG.5185	524
MSTRG.32159	0
MSTRG.3092	123
MSTRG.38249	0
MSTRG.32157	328
MSTRG.5186	0
MSTRG.32156	243
MSTRG.38241	4884
MSTRG.38240	353
MSTRG.38243	265
MSTRG.38242	367
MSTRG.38245	14
MSTRG.32155	0
MSTRG.38247	1318
MSTRG.38246	682
MSTRG.32154	0
MSTRG.5183	449
MSTRG.3099	49
MSTRG.5182	382
MSTRG.4089	0
MSTRG.3098	0
MSTRG.4088	70
MSTRG.30818	0
MSTRG.16203	0
MSTRG.30266	0
MSTRG.30814	12346
MSTRG.30815	0
MSTRG.30816	47
MSTRG.32150	132
MSTRG.30810	0
MSTRG.30811	28
MSTRG.30812	0
MSTRG.30813	67
MSTRG.5189	6
MSTRG.5188	0
MSTRG.4083	55
MSTRG.4082	205
MSTRG.19219	552
MSTRG.19218	309
MSTRG.19213	114
MSTRG.19212	394
MSTRG.19211	0
MSTRG.19210	765
MSTRG.19217	1960
MSTRG.19216	382
MSTRG.19215	65
MSTRG.19214	1667
MSTRG.29928	337
MSTRG.29929	49
MSTRG.29922	0
MSTRG.29923	0
MSTRG.29920	0
MSTRG.29921	0
MSTRG.29926	79
MSTRG.29927	33
MSTRG.29924	0
MSTRG.29925	0
MSTRG.8258	134
MSTRG.8259	366
MSTRG.8252	11
MSTRG.8253	202
MSTRG.8250	0
MSTRG.8251	122
MSTRG.8256	5
MSTRG.8257	0
MSTRG.8254	0
MSTRG.8255	46
MSTRG.35558	0
MSTRG.35559	0
MSTRG.35556	161
MSTRG.35557	0
MSTRG.35554	0
MSTRG.35555	8
MSTRG.35552	0
MSTRG.35553	46
MSTRG.35550	0
MSTRG.35551	269
MSTRG.7420	0
MSTRG.29246	138
MSTRG.7422	0
MSTRG.31075	1028
MSTRG.31074	3025
MSTRG.31077	0
MSTRG.31076	10
MSTRG.31071	28
MSTRG.31070	251
MSTRG.31073	2286
MSTRG.31072	0
MSTRG.7424	0
MSTRG.31079	3
MSTRG.31078	0
MSTRG.29242	36
MSTRG.31120	2
MSTRG.29241	530
MSTRG.29240	347
MSTRG.37895	123
MSTRG.37894	0
MSTRG.37897	0
MSTRG.37896	0
MSTRG.37891	17
MSTRG.37890	2893
MSTRG.37893	6
MSTRG.37892	155
MSTRG.37899	0
MSTRG.37898	134
MSTRG.7622	0
MSTRG.34705	0
MSTRG.31128	154
MSTRG.34609	4
MSTRG.35378	10
MSTRG.34605	6
MSTRG.34604	9
MSTRG.34607	18
MSTRG.34606	124
MSTRG.34601	1326
MSTRG.34600	87
MSTRG.34603	102
MSTRG.34602	0
MSTRG.35376	0
MSTRG.5236	322
MSTRG.12330	0
MSTRG.5235	1217
MSTRG.35375	1719
MSTRG.35372	0
MSTRG.5232	2
MSTRG.30384	2089
MSTRG.30385	59
MSTRG.30386	256
MSTRG.30387	0
MSTRG.30380	9
MSTRG.5231	10
MSTRG.30382	0
MSTRG.30383	20
MSTRG.35371	419
MSTRG.30388	0
MSTRG.30389	0
MSTRG.35894	0
MSTRG.36764	596
MSTRG.36765	0
MSTRG.36766	0
MSTRG.36767	414
MSTRG.36760	36
MSTRG.36761	60
MSTRG.31389	0
MSTRG.36763	826
MSTRG.31387	114
MSTRG.31386	0
MSTRG.31385	168
MSTRG.31384	731
MSTRG.31383	488
MSTRG.31382	0
MSTRG.31381	1206
MSTRG.31380	24
MSTRG.30038	0
MSTRG.30039	0
MSTRG.30036	0
MSTRG.30037	225
MSTRG.30034	24
MSTRG.30035	26
MSTRG.30032	0
MSTRG.30033	8
MSTRG.30030	0
MSTRG.30031	9
MSTRG.28208	0
MSTRG.28209	153
MSTRG.28204	36
MSTRG.28205	22
MSTRG.28206	1557
MSTRG.28207	251
MSTRG.28200	141
MSTRG.28201	834
MSTRG.28202	6728
MSTRG.28203	0
MSTRG.20778	95
MSTRG.20779	27
MSTRG.20770	220
MSTRG.20771	388
MSTRG.20772	19139
MSTRG.20773	0
MSTRG.20774	820
MSTRG.20775	0
MSTRG.20776	131
MSTRG.20777	647
MSTRG.27920	0
MSTRG.27921	0
MSTRG.27922	26
MSTRG.27923	33
MSTRG.27924	68
MSTRG.27925	152
MSTRG.27926	85
MSTRG.27927	0
MSTRG.27928	141
MSTRG.27929	123
MSTRG.31929	206
MSTRG.31928	562
MSTRG.31923	5266
MSTRG.31922	1014
MSTRG.31921	11
MSTRG.31920	4
MSTRG.31927	163
MSTRG.31926	126
MSTRG.31925	135
MSTRG.31924	1348
MSTRG.17466	0
MSTRG.17467	82
MSTRG.17464	0
MSTRG.17465	44
MSTRG.17462	877
MSTRG.17463	0
MSTRG.17460	0
MSTRG.17461	103
MSTRG.5372	0
MSTRG.35232	0
MSTRG.35231	18
MSTRG.35230	15
MSTRG.35237	0
MSTRG.35236	267
MSTRG.35235	39
MSTRG.5375	0
MSTRG.16735	0
MSTRG.16734	0
MSTRG.27698	0
MSTRG.27699	0
MSTRG.16731	0
MSTRG.16730	0
MSTRG.16733	0
MSTRG.16732	7
MSTRG.27692	175
MSTRG.27693	916
MSTRG.27690	1226
MSTRG.27691	0
MSTRG.27696	0
MSTRG.27697	0
MSTRG.27694	192
MSTRG.27695	7205
MSTRG.37569	0
MSTRG.37568	0
MSTRG.25209	480
MSTRG.25208	0
MSTRG.37565	0
MSTRG.25206	265
MSTRG.37567	887
MSTRG.25204	0
MSTRG.37561	31
MSTRG.37560	565
MSTRG.37563	0
MSTRG.37562	0
MSTRG.29553	92
MSTRG.29552	9
MSTRG.29551	14
MSTRG.29550	47
MSTRG.29557	35
MSTRG.29556	285
MSTRG.29555	8
MSTRG.29554	0
MSTRG.29559	729
MSTRG.29558	0
MSTRG.30489	0
MSTRG.30488	0
MSTRG.23331	0
MSTRG.23330	303
MSTRG.23333	61
MSTRG.23332	195
MSTRG.23335	1450
MSTRG.23334	1076
MSTRG.23337	0
MSTRG.23336	236
MSTRG.23339	34
MSTRG.23338	0
MSTRG.30481	0
MSTRG.24640	0
MSTRG.24641	489
