ID	S4
MSTRG.15390	927
MSTRG.589	1233
MSTRG.588	1255
MSTRG.8762	3
MSTRG.8763	5484
MSTRG.8760	1
MSTRG.8761	1
MSTRG.587	2114
MSTRG.586	2450
MSTRG.585	30
MSTRG.8765	0
MSTRG.32218	815
MSTRG.32219	2332
MSTRG.32210	175
MSTRG.32211	1942
MSTRG.32212	1017
MSTRG.32213	63
MSTRG.32214	1310
MSTRG.32215	0
MSTRG.32216	664
MSTRG.32217	0
MSTRG.4649	68
MSTRG.4648	1113
MSTRG.4641	918
MSTRG.4640	465
MSTRG.4643	73
MSTRG.4642	1077
MSTRG.4645	15
MSTRG.4644	337
MSTRG.4647	48
MSTRG.4646	31
MSTRG.20648	72
MSTRG.20649	3441
MSTRG.20644	165
MSTRG.20645	108
MSTRG.20646	1711
MSTRG.20647	1672
MSTRG.20640	226
MSTRG.20641	1575
MSTRG.20642	0
MSTRG.20643	3
MSTRG.31545	0
MSTRG.31544	628
MSTRG.31547	166
MSTRG.31546	1203
MSTRG.31541	3207
MSTRG.31540	0
MSTRG.31543	663
MSTRG.31542	682
MSTRG.31549	1444
MSTRG.31548	270
MSTRG.35655	56
MSTRG.35654	5605
MSTRG.35657	876
MSTRG.35656	9244
MSTRG.35651	40
MSTRG.35650	141
MSTRG.35653	1377
MSTRG.35652	109
MSTRG.35659	1044
MSTRG.35658	122
MSTRG.6247	0
MSTRG.9289	0
MSTRG.31899	5
MSTRG.6246	1563
MSTRG.31897	228
MSTRG.31896	1790
MSTRG.31895	2685
MSTRG.31894	0
MSTRG.31893	0
MSTRG.31892	1265
MSTRG.31891	8
MSTRG.31890	1030
MSTRG.5815	189
MSTRG.1212	5
MSTRG.5068	0
MSTRG.5069	0
MSTRG.5066	186
MSTRG.5067	0
MSTRG.5064	5
MSTRG.5065	204
MSTRG.5062	9
MSTRG.5063	236
MSTRG.5060	471
MSTRG.6242	0
MSTRG.1217	221
MSTRG.1216	142
MSTRG.35944	244
MSTRG.21113	2
MSTRG.21112	63
MSTRG.21111	0
MSTRG.21110	0
MSTRG.21117	94
MSTRG.21116	0
MSTRG.21115	0
MSTRG.21114	0
MSTRG.21119	80
MSTRG.21118	1194
MSTRG.3086	32
MSTRG.35946	503
MSTRG.5688	0
MSTRG.5689	421
MSTRG.5682	3748
MSTRG.5683	151
MSTRG.5680	1466
MSTRG.5681	39
MSTRG.5686	451
MSTRG.5687	504
MSTRG.5684	90
MSTRG.5685	40
MSTRG.28738	3371
MSTRG.28739	208
MSTRG.34218	0
MSTRG.34219	0
MSTRG.34216	145
MSTRG.34217	495
MSTRG.34214	6625
MSTRG.28737	913
MSTRG.28730	0
MSTRG.34213	485
MSTRG.28732	1316
MSTRG.28733	3938
MSTRG.37491	2348
MSTRG.37490	178
MSTRG.37493	742
MSTRG.37492	133
MSTRG.37495	1983
MSTRG.37494	154
MSTRG.37497	0
MSTRG.37496	71
MSTRG.37499	25
MSTRG.37498	1407
MSTRG.38948	697
MSTRG.38949	4
MSTRG.29658	207
MSTRG.33972	1200
MSTRG.33973	0
MSTRG.33970	218
MSTRG.33971	7
MSTRG.33976	999
MSTRG.33977	1276
MSTRG.33974	68
MSTRG.33975	19170
MSTRG.33978	3851
MSTRG.33979	1212
MSTRG.35943	447
MSTRG.32845	4399
MSTRG.6080	4453
MSTRG.6083	13
MSTRG.6082	403
MSTRG.6085	10
MSTRG.6084	129
MSTRG.6087	7106
MSTRG.6086	2356
MSTRG.6089	7
MSTRG.6088	12
MSTRG.35942	11101
MSTRG.16236	65
MSTRG.29063	39
MSTRG.29062	456
MSTRG.29061	539
MSTRG.29060	2117
MSTRG.7688	0
MSTRG.7689	1508
MSTRG.29065	0
MSTRG.29064	185
MSTRG.7684	3473
MSTRG.7685	51
MSTRG.29069	0
MSTRG.29068	55
MSTRG.7680	0
MSTRG.7681	8
MSTRG.7682	1152
MSTRG.7683	17989
MSTRG.23601	0
MSTRG.23600	44
MSTRG.23603	38
MSTRG.23602	0
MSTRG.23605	20
MSTRG.23604	0
MSTRG.23607	1292
MSTRG.23606	49
MSTRG.23609	2798
MSTRG.23608	284
MSTRG.27511	112
MSTRG.27510	174
MSTRG.27513	77
MSTRG.27512	86
MSTRG.27515	1560
MSTRG.27514	2154
MSTRG.27517	602
MSTRG.27516	13
MSTRG.27519	21
MSTRG.27518	995
MSTRG.7356	776
MSTRG.7357	18
MSTRG.7354	639
MSTRG.7355	697
MSTRG.7352	6
MSTRG.7353	0
MSTRG.7350	908
MSTRG.7351	7530
MSTRG.7358	1038
MSTRG.7359	0
MSTRG.32843	0
MSTRG.24370	0
MSTRG.24371	578
MSTRG.24372	207
MSTRG.24373	2161
MSTRG.24374	494
MSTRG.24375	98
MSTRG.24376	880
MSTRG.24377	404
MSTRG.24378	99
MSTRG.24379	95
MSTRG.15965	3627
MSTRG.15964	39
MSTRG.15967	138
MSTRG.15966	131
MSTRG.15961	228
MSTRG.15960	3343
MSTRG.15963	683
MSTRG.15962	0
MSTRG.27685	19
MSTRG.15969	1325
MSTRG.15968	139
MSTRG.29654	103
MSTRG.20989	545
MSTRG.20988	30
MSTRG.20987	0
MSTRG.20986	56
MSTRG.20985	1329
MSTRG.20984	1195
MSTRG.20983	136
MSTRG.20982	6
MSTRG.20981	18
MSTRG.20980	168
MSTRG.29655	617
MSTRG.32849	82
MSTRG.8214	4450
MSTRG.25139	0
MSTRG.25138	0
MSTRG.20329	9
MSTRG.20328	1099
MSTRG.25131	0
MSTRG.25130	76
MSTRG.25133	157
MSTRG.25132	55
MSTRG.25135	19
MSTRG.25134	111
MSTRG.25137	14761
MSTRG.25136	15066
MSTRG.23988	1
MSTRG.23989	0
MSTRG.23986	10
MSTRG.23987	2170
MSTRG.23984	195
MSTRG.23985	619
MSTRG.23982	8486
MSTRG.23983	1916
MSTRG.23980	54
MSTRG.23981	931
MSTRG.11868	3764
MSTRG.11869	27469
MSTRG.26448	2195
MSTRG.26449	4
MSTRG.26440	219
MSTRG.26441	1
MSTRG.26442	16
MSTRG.26443	257
MSTRG.26444	5
MSTRG.26445	0
MSTRG.26446	0
MSTRG.26447	947
MSTRG.12179	0
MSTRG.12178	170
MSTRG.12177	2546
MSTRG.12176	183
MSTRG.12175	1680
MSTRG.12174	407
MSTRG.12173	44
MSTRG.12172	0
MSTRG.12171	1208
MSTRG.12170	7
MSTRG.11867	540
MSTRG.17619	813
MSTRG.17618	0
MSTRG.15618	10
MSTRG.17615	0
MSTRG.17614	2
MSTRG.17617	168
MSTRG.17616	218
MSTRG.17611	99
MSTRG.17610	1297
MSTRG.17613	32
MSTRG.20133	2088
MSTRG.22026	16
MSTRG.3138	360
MSTRG.29596	1414
MSTRG.3136	139
MSTRG.3137	120
MSTRG.3134	0
MSTRG.3135	8
MSTRG.3132	618
MSTRG.3133	2451
MSTRG.3130	1841
MSTRG.3131	320
MSTRG.28079	1842
MSTRG.22025	0
MSTRG.28073	425
MSTRG.28072	567
MSTRG.28071	469
MSTRG.28070	3001
MSTRG.28077	0
MSTRG.28076	0
MSTRG.28075	123
MSTRG.22023	0
MSTRG.11617	192
MSTRG.11616	432
MSTRG.11615	2211
MSTRG.11614	13
MSTRG.11613	45
MSTRG.11612	14
MSTRG.11611	576
MSTRG.11610	1384
MSTRG.22211	146
MSTRG.22210	2140
MSTRG.22213	673
MSTRG.22021	17
MSTRG.22215	1495
MSTRG.22214	76
MSTRG.11619	854
MSTRG.11618	185
MSTRG.27688	15
MSTRG.3680	104
MSTRG.727	72
MSTRG.3682	470
MSTRG.3683	184
MSTRG.3684	191
MSTRG.3685	1628
MSTRG.3686	799
MSTRG.726	0
MSTRG.3688	0
MSTRG.3689	3
MSTRG.8544	6
MSTRG.8545	66
MSTRG.22028	0
MSTRG.8542	650
MSTRG.22029	1999
MSTRG.8543	523
MSTRG.23375	0
MSTRG.8540	0
MSTRG.16482	26
MSTRG.8541	37481
MSTRG.16481	262
MSTRG.16480	38
MSTRG.16487	279
MSTRG.16486	72
MSTRG.12829	2705
MSTRG.12828	825
MSTRG.12825	55
MSTRG.12824	1755
MSTRG.12827	1571
MSTRG.16484	1987
MSTRG.12821	58
MSTRG.12820	1100
MSTRG.12823	294
MSTRG.12822	23
MSTRG.6460	22
MSTRG.729	17
MSTRG.4489	1312
MSTRG.4488	1200
MSTRG.4487	1627
MSTRG.4486	571
MSTRG.4485	1318
MSTRG.8549	6
MSTRG.4483	1095
MSTRG.4482	280
MSTRG.4481	0
MSTRG.4480	0
MSTRG.23168	0
MSTRG.23169	814
MSTRG.23160	701
MSTRG.23161	42
MSTRG.23162	110
MSTRG.23163	13351
MSTRG.23164	326
MSTRG.23165	1442
MSTRG.23166	2755
MSTRG.23167	12319
MSTRG.9167	0
MSTRG.9166	888
MSTRG.9165	539
MSTRG.9164	166
MSTRG.9163	0
MSTRG.9162	0
MSTRG.9161	884
MSTRG.9160	7
MSTRG.9169	0
MSTRG.9168	2080
MSTRG.9494	16
MSTRG.3081	0
MSTRG.29629	9630
MSTRG.29628	609
MSTRG.18399	699
MSTRG.18398	414
MSTRG.18391	2083
MSTRG.18390	443
MSTRG.18393	37
MSTRG.18392	0
MSTRG.18395	1726
MSTRG.18394	22
MSTRG.18397	91
MSTRG.18396	310
MSTRG.35426	0
MSTRG.25799	0
MSTRG.29624	0
MSTRG.3918	488
MSTRG.3919	8
MSTRG.3910	30
MSTRG.3911	672
MSTRG.3912	665
MSTRG.3913	926
MSTRG.3914	0
MSTRG.3915	7148
MSTRG.3916	0
MSTRG.3917	2052
MSTRG.14737	67
MSTRG.14736	0
MSTRG.14735	12
MSTRG.14734	2
MSTRG.14733	1
MSTRG.14732	1
MSTRG.14731	0
MSTRG.14730	233
MSTRG.14739	10
MSTRG.14738	0
MSTRG.13707	561
MSTRG.13706	52
MSTRG.13705	13
MSTRG.13704	0
MSTRG.13703	366
MSTRG.13702	0
MSTRG.13701	1
MSTRG.13700	393
MSTRG.13709	38
MSTRG.13708	2724
MSTRG.1211	1609
MSTRG.1210	0
MSTRG.1213	0
MSTRG.6244	1572
MSTRG.1215	0
MSTRG.1214	463
MSTRG.6241	949
MSTRG.6240	67
MSTRG.1219	741
MSTRG.1218	47
MSTRG.35073	917
MSTRG.6249	22
MSTRG.6248	4
MSTRG.5133	4085
MSTRG.5134	1796
MSTRG.35074	0
MSTRG.35077	27
MSTRG.35076	0
MSTRG.35079	1264
MSTRG.19105	2747
MSTRG.5139	3176
MSTRG.19424	1708
MSTRG.19425	176
MSTRG.19426	10386
MSTRG.19427	945
MSTRG.19420	0
MSTRG.19421	13
MSTRG.19422	611
MSTRG.19423	341
MSTRG.19428	438
MSTRG.19429	38
MSTRG.7114	74
MSTRG.7115	16
MSTRG.7116	593
MSTRG.7117	36
MSTRG.7110	345
MSTRG.7111	6131
MSTRG.7112	249
MSTRG.7113	4
MSTRG.7118	0
MSTRG.7119	4090
MSTRG.16870	0
MSTRG.32539	0
MSTRG.32538	12
MSTRG.32531	6
MSTRG.32530	0
MSTRG.32533	1
MSTRG.32532	0
MSTRG.32535	35
MSTRG.32534	36
MSTRG.32537	123
MSTRG.32536	3
MSTRG.8753	5
MSTRG.16871	455
MSTRG.16939	9
MSTRG.8752	11
MSTRG.1810	1226
MSTRG.12005	0
MSTRG.25122	11
MSTRG.28745	448
MSTRG.7808	119
MSTRG.7809	0
MSTRG.7802	1
MSTRG.7803	0
MSTRG.7800	0
MSTRG.7801	1006
MSTRG.7806	385
MSTRG.7807	69
MSTRG.7804	2796
MSTRG.7805	574
MSTRG.2393	0
MSTRG.38979	0
MSTRG.8359	76
MSTRG.8358	819
MSTRG.8357	1838
MSTRG.8356	597
MSTRG.8355	58
MSTRG.8354	0
MSTRG.172	1615
MSTRG.8352	705
MSTRG.170	90
MSTRG.171	88
MSTRG.9408	84
MSTRG.9409	159
MSTRG.9404	224
MSTRG.9405	0
MSTRG.9406	0
MSTRG.9407	928
MSTRG.9400	0
MSTRG.9401	85
MSTRG.9402	0
MSTRG.9403	0
MSTRG.38978	0
MSTRG.20227	0
MSTRG.36535	843
MSTRG.36534	3679
MSTRG.36537	0
MSTRG.36536	925
MSTRG.36531	2371
MSTRG.36530	44
MSTRG.36533	1730
MSTRG.36532	2884
MSTRG.36539	5
MSTRG.36538	0
MSTRG.3651	0
MSTRG.798	15
MSTRG.799	22
MSTRG.792	0
MSTRG.793	0
MSTRG.790	0
MSTRG.791	0
MSTRG.796	0
MSTRG.797	2
MSTRG.794	0
MSTRG.795	0
MSTRG.21838	0
MSTRG.21839	24
MSTRG.21834	1
MSTRG.21835	14
MSTRG.21836	0
MSTRG.21837	347
MSTRG.21830	80
MSTRG.21831	1184
MSTRG.21832	159
MSTRG.21833	823
MSTRG.1282	319
MSTRG.1283	951
MSTRG.1280	828
MSTRG.11132	1117
MSTRG.1281	0
MSTRG.11133	5041
MSTRG.1286	10
MSTRG.11130	17
MSTRG.28832	117
MSTRG.5814	196
MSTRG.5184	926
MSTRG.5187	42
MSTRG.24687	3235
MSTRG.5181	44
MSTRG.5180	703
MSTRG.30269	9
MSTRG.30268	483
MSTRG.30267	9592
MSTRG.24680	210
MSTRG.30265	22
MSTRG.30264	595
MSTRG.30263	133
MSTRG.30262	0
MSTRG.30261	1163
MSTRG.30260	208
MSTRG.24682	0
MSTRG.24683	41
MSTRG.10676	348
MSTRG.5239	7918
MSTRG.5238	1747
MSTRG.5237	57
MSTRG.35377	2
MSTRG.35374	349
MSTRG.5234	183
MSTRG.5233	2430
MSTRG.35373	72
MSTRG.35370	162
MSTRG.5230	467
MSTRG.14316	0
MSTRG.10672	75
MSTRG.14310	335
MSTRG.37280	587
MSTRG.37281	28
MSTRG.37282	171
MSTRG.37283	6
MSTRG.37284	2606
MSTRG.37285	6494
MSTRG.37286	2403
MSTRG.37287	80
MSTRG.37288	5634
MSTRG.37289	2177
MSTRG.10671	32
MSTRG.28421	774
MSTRG.29456	4262
MSTRG.29457	1962
MSTRG.29454	4373
MSTRG.29455	8
MSTRG.29452	3
MSTRG.29453	57
MSTRG.29450	2352
MSTRG.29451	1260
MSTRG.29458	124
MSTRG.29459	8
MSTRG.21302	257
MSTRG.21303	5302
MSTRG.21300	0
MSTRG.21301	5
MSTRG.21306	0
MSTRG.21307	1334
MSTRG.21304	0
MSTRG.21305	45
MSTRG.30483	4
MSTRG.30482	39
MSTRG.21308	1
MSTRG.21309	6
MSTRG.30487	6844
MSTRG.30486	438
MSTRG.30485	130
MSTRG.30484	965
MSTRG.16106	21
MSTRG.16107	92
MSTRG.16104	0
MSTRG.34398	5359
MSTRG.16102	262
MSTRG.16103	363
MSTRG.16100	131
MSTRG.16101	71
MSTRG.34393	0
MSTRG.34392	460
MSTRG.34391	56
MSTRG.34390	584
MSTRG.34397	871
MSTRG.34396	653
MSTRG.16108	992
MSTRG.34394	49
MSTRG.11455	1030
MSTRG.11454	33
MSTRG.11457	227
MSTRG.11456	383
MSTRG.11451	54
MSTRG.11450	0
MSTRG.11453	609
MSTRG.11452	6424
MSTRG.28423	1780
MSTRG.11459	0
MSTRG.13327	0
MSTRG.13326	956
MSTRG.36889	2488
MSTRG.36888	0
MSTRG.36885	3
MSTRG.36884	8
MSTRG.36887	19
MSTRG.36886	0
MSTRG.36881	46
MSTRG.36880	399
MSTRG.36883	1876
MSTRG.36882	129
MSTRG.28424	2945
MSTRG.28503	47
MSTRG.28502	9
MSTRG.28501	83
MSTRG.28500	1160
MSTRG.28507	1798
MSTRG.28506	2474
MSTRG.28505	817
MSTRG.28504	2760
MSTRG.6764	0
MSTRG.6765	0
MSTRG.28509	999
MSTRG.28508	0
MSTRG.34021	0
MSTRG.6761	103
MSTRG.6762	35
MSTRG.6763	41
MSTRG.22761	60
MSTRG.22760	268
MSTRG.22763	2755
MSTRG.22762	411
MSTRG.22765	126
MSTRG.22764	2
MSTRG.22767	219
MSTRG.22766	1580
MSTRG.22769	638
MSTRG.22768	9
MSTRG.23088	9
MSTRG.16298	2314
MSTRG.21916	1051
MSTRG.26071	9
MSTRG.26070	1
MSTRG.26073	13
MSTRG.26072	255
MSTRG.26075	0
MSTRG.26074	0
MSTRG.26077	1050
MSTRG.26076	786
MSTRG.26079	2093
MSTRG.26078	174
MSTRG.174	96
MSTRG.28426	0
MSTRG.23083	1293
MSTRG.26269	0
MSTRG.24851	1359
MSTRG.8351	76
MSTRG.24850	680
MSTRG.8350	140
MSTRG.16290	1687
MSTRG.16291	2006
MSTRG.24855	0
MSTRG.16297	2
MSTRG.16294	2563
MSTRG.16295	22
MSTRG.6441	33
MSTRG.6440	137
MSTRG.6443	26
MSTRG.23410	140
MSTRG.23411	1755
MSTRG.23412	329
MSTRG.34303	0
MSTRG.23414	0
MSTRG.23415	2941
MSTRG.23416	0
MSTRG.23417	0
MSTRG.23418	0
MSTRG.34304	1006
MSTRG.34305	0
MSTRG.27300	113
MSTRG.27301	2175
MSTRG.27302	335
MSTRG.27303	1639
MSTRG.27304	2358
MSTRG.6447	76
MSTRG.27306	8177
MSTRG.27307	2959
MSTRG.27308	230
MSTRG.27309	561
MSTRG.34307	9824
MSTRG.34308	130
MSTRG.34309	0
MSTRG.20824	0
MSTRG.20825	3049
MSTRG.20826	2
MSTRG.20827	11
MSTRG.20820	34
MSTRG.20821	1328
MSTRG.20822	55
MSTRG.20823	562
MSTRG.20828	986
MSTRG.20829	5
MSTRG.492	4
MSTRG.10416	609
MSTRG.10417	0
MSTRG.25818	206
MSTRG.25819	9
MSTRG.10412	7
MSTRG.10413	225
MSTRG.10410	1323
MSTRG.10411	107
MSTRG.25812	72
MSTRG.25813	22
MSTRG.25810	2
MSTRG.25811	1487
MSTRG.25816	61
MSTRG.25817	706
MSTRG.25814	1559
MSTRG.10419	306
MSTRG.13145	8
MSTRG.13144	5382
MSTRG.13147	467
MSTRG.13146	6031
MSTRG.13141	5586
MSTRG.13140	13
MSTRG.13143	8
MSTRG.33825	0
MSTRG.13149	1173
MSTRG.13148	2234
MSTRG.5865	6
MSTRG.5862	3013
MSTRG.33821	0
MSTRG.5860	640
MSTRG.14249	0
MSTRG.14248	34
MSTRG.14247	8
MSTRG.14246	0
MSTRG.14245	0
MSTRG.14244	263
MSTRG.14243	442
MSTRG.14242	86
MSTRG.14241	0
MSTRG.14240	0
MSTRG.26893	0
MSTRG.26892	26
MSTRG.26891	0
MSTRG.26890	19
MSTRG.26897	2425
MSTRG.26896	5
MSTRG.26895	164
MSTRG.26894	46
MSTRG.26899	89
MSTRG.26898	113
MSTRG.14869	0
MSTRG.14868	0
MSTRG.14863	0
MSTRG.14862	353
MSTRG.14861	6
MSTRG.14860	49
MSTRG.14867	2296
MSTRG.14866	5
MSTRG.14865	85
MSTRG.14864	243
MSTRG.3411	23
MSTRG.19158	925
MSTRG.19159	0
MSTRG.32739	575
MSTRG.32738	1496
MSTRG.32737	4
MSTRG.32736	0
MSTRG.19156	8051
MSTRG.19157	43
MSTRG.32733	1
MSTRG.32732	5
MSTRG.32731	5
MSTRG.32730	0
MSTRG.3410	1
MSTRG.2458	21
MSTRG.2459	429
MSTRG.2456	0
MSTRG.2457	1349
MSTRG.2454	5
MSTRG.2455	21
MSTRG.2452	0
MSTRG.2453	0
MSTRG.2450	0
MSTRG.2451	0
MSTRG.3413	1356
MSTRG.32081	68
MSTRG.32080	0
MSTRG.32083	0
MSTRG.32082	0
MSTRG.32085	137
MSTRG.32084	17
MSTRG.32087	651
MSTRG.32086	422
MSTRG.32089	1034
MSTRG.32088	6535
MSTRG.4850	2731
MSTRG.4851	23
MSTRG.4852	37
MSTRG.4853	2135
MSTRG.4854	5136
MSTRG.4855	1014
MSTRG.3412	121
MSTRG.4857	17
MSTRG.4858	0
MSTRG.4859	327
MSTRG.3415	595
MSTRG.3414	16
MSTRG.8119	1734
MSTRG.8118	70
MSTRG.8115	530
MSTRG.8114	1175
MSTRG.8117	314
MSTRG.8116	12506
MSTRG.8111	0
MSTRG.8110	16
MSTRG.8113	1
MSTRG.8112	219
MSTRG.9642	107
MSTRG.9643	571
MSTRG.9640	10
MSTRG.9641	0
MSTRG.9646	483
MSTRG.9647	8
MSTRG.9644	7
MSTRG.9645	14
MSTRG.9648	1576
MSTRG.9649	6849
MSTRG.3416	0
MSTRG.22408	78
MSTRG.22409	7
MSTRG.1433	0
MSTRG.1432	820
MSTRG.1435	205
MSTRG.1434	9
MSTRG.1437	1095
MSTRG.1436	3363
MSTRG.22400	46
MSTRG.22401	432
MSTRG.22402	0
MSTRG.22403	10
MSTRG.22404	5202
MSTRG.22405	6662
MSTRG.22406	25
MSTRG.22407	29
MSTRG.3491	14
MSTRG.3490	0
MSTRG.3493	1
MSTRG.3492	0
MSTRG.3495	475
MSTRG.3494	66
MSTRG.3497	22
MSTRG.3496	423
MSTRG.3499	0
MSTRG.3498	1035
MSTRG.4146	215
MSTRG.4147	2522
MSTRG.4144	3
MSTRG.4145	61
MSTRG.4142	1621
MSTRG.4143	264
MSTRG.4140	977
MSTRG.4141	763
MSTRG.9398	0
MSTRG.9399	0
MSTRG.4148	0
MSTRG.4149	1786
MSTRG.33137	0
MSTRG.4551	33
MSTRG.4550	0
MSTRG.4553	17
MSTRG.4552	0
MSTRG.15389	83
MSTRG.15388	11
MSTRG.15385	0
MSTRG.15384	5
MSTRG.15387	7001
MSTRG.15386	0
MSTRG.15381	0
MSTRG.15380	4723
MSTRG.15383	1
MSTRG.4554	3
MSTRG.10359	506
MSTRG.4557	2222
MSTRG.4025	224
MSTRG.10355	209
MSTRG.10354	1543
MSTRG.10357	624
MSTRG.9700	512
MSTRG.10351	102
MSTRG.10350	1629
MSTRG.10353	859
MSTRG.10352	0
MSTRG.11741	1
MSTRG.33135	12
MSTRG.11740	3
MSTRG.9928	0
MSTRG.25722	668
MSTRG.19983	51
MSTRG.19982	14
MSTRG.19981	512
MSTRG.19980	1463
MSTRG.19987	3885
MSTRG.19986	333
MSTRG.19985	3232
MSTRG.19984	95
MSTRG.5435	6
MSTRG.5434	566
MSTRG.19989	62
MSTRG.19988	39
MSTRG.5431	920
MSTRG.5430	2663
MSTRG.5433	2563
MSTRG.5432	78
MSTRG.15657	2
MSTRG.15656	0
MSTRG.15655	0
MSTRG.15654	2
MSTRG.15653	1
MSTRG.11747	0
MSTRG.15651	742
MSTRG.15650	3525
MSTRG.25727	165
MSTRG.15659	0
MSTRG.15658	0
MSTRG.37046	7
MSTRG.37047	3938
MSTRG.37044	483
MSTRG.37045	6685
MSTRG.37042	39
MSTRG.37043	6
MSTRG.37040	1864
MSTRG.37041	446
MSTRG.37048	90
MSTRG.37049	727
MSTRG.7794	0
MSTRG.18588	34
MSTRG.18589	0
MSTRG.7795	16
MSTRG.18580	730
MSTRG.18581	1533
MSTRG.18582	2137
MSTRG.18583	0
MSTRG.18584	900
MSTRG.18585	1194
MSTRG.18586	0
MSTRG.18587	0
MSTRG.2362	0
MSTRG.2363	0
MSTRG.17857	113
MSTRG.13579	0
MSTRG.2368	0
MSTRG.17153	1923
MSTRG.18632	335
MSTRG.18633	4867
MSTRG.6160	0
MSTRG.18631	15340
MSTRG.18636	0
MSTRG.18637	0
MSTRG.18634	4
MSTRG.18635	0
MSTRG.1394	46
MSTRG.1395	4
MSTRG.18638	0
MSTRG.18639	0
MSTRG.1390	39
MSTRG.1391	803
MSTRG.1392	1
MSTRG.1393	31
MSTRG.17858	11
MSTRG.16209	312
MSTRG.3090	168
MSTRG.5185	233
MSTRG.32159	20
MSTRG.3092	2935
MSTRG.38249	1468
MSTRG.32157	562
MSTRG.5186	24
MSTRG.32156	366
MSTRG.38241	145
MSTRG.38240	38
MSTRG.38243	1359
MSTRG.38242	291
MSTRG.38245	23
MSTRG.32155	56
MSTRG.38247	2080
MSTRG.38246	775
MSTRG.32154	32
MSTRG.5183	239
MSTRG.3099	161
MSTRG.5182	565
MSTRG.4089	0
MSTRG.3098	0
MSTRG.4088	1648
MSTRG.30818	14
MSTRG.16203	120
MSTRG.30266	0
MSTRG.30814	20571
MSTRG.30815	0
MSTRG.30816	192
MSTRG.32150	151
MSTRG.30810	39
MSTRG.30811	732
MSTRG.30812	340
MSTRG.30813	444
MSTRG.5189	16
MSTRG.5188	1
MSTRG.4083	880
MSTRG.4082	314
MSTRG.19219	1443
MSTRG.19218	693
MSTRG.19213	1935
MSTRG.19212	712
MSTRG.19211	13
MSTRG.19210	391
MSTRG.19217	862
MSTRG.19216	1893
MSTRG.19215	114
MSTRG.19214	1046
MSTRG.29928	1233
MSTRG.29929	167
MSTRG.29922	0
MSTRG.29923	0
MSTRG.29920	0
MSTRG.29921	47
MSTRG.29926	346
MSTRG.29927	125
MSTRG.29924	0
MSTRG.29925	32
MSTRG.8258	129
MSTRG.8259	330
MSTRG.8252	40
MSTRG.8253	967
MSTRG.8250	0
MSTRG.8251	1497
MSTRG.8256	0
MSTRG.8257	5
MSTRG.8254	1925
MSTRG.8255	0
MSTRG.35558	0
MSTRG.35559	0
MSTRG.35556	6404
MSTRG.35557	9
MSTRG.35554	0
MSTRG.35555	332
MSTRG.35552	195
MSTRG.35553	158
MSTRG.35550	0
MSTRG.35551	2688
MSTRG.7420	4
MSTRG.29246	735
MSTRG.7422	1
MSTRG.31075	1635
MSTRG.31074	881
MSTRG.31077	0
MSTRG.31076	1892
MSTRG.31071	8
MSTRG.31070	163
MSTRG.31073	877
MSTRG.31072	74
MSTRG.7424	8
MSTRG.31079	0
MSTRG.31078	0
MSTRG.29242	38
MSTRG.31120	93
MSTRG.29241	649
MSTRG.29240	251
MSTRG.37895	3911
MSTRG.37894	52
MSTRG.37897	37
MSTRG.37896	392
MSTRG.37891	92
MSTRG.37890	1782
MSTRG.37893	77
MSTRG.37892	313
MSTRG.37899	8
MSTRG.37898	493
MSTRG.7622	0
MSTRG.34705	0
MSTRG.31128	2945
MSTRG.34609	0
MSTRG.35378	273
MSTRG.34605	62
MSTRG.34604	281
MSTRG.34607	9
MSTRG.34606	158
MSTRG.34601	7505
MSTRG.34600	34
MSTRG.34603	216
MSTRG.34602	72
MSTRG.35376	0
MSTRG.5236	858
MSTRG.12330	0
MSTRG.5235	8517
MSTRG.35375	1496
MSTRG.35372	3
MSTRG.5232	13
MSTRG.30384	2136
MSTRG.30385	163
MSTRG.30386	1480
MSTRG.30387	0
MSTRG.30380	7
MSTRG.5231	518
MSTRG.30382	0
MSTRG.30383	283
MSTRG.35371	1039
MSTRG.30388	0
MSTRG.30389	0
MSTRG.35894	0
MSTRG.36764	650
MSTRG.36765	8
MSTRG.36766	83
MSTRG.36767	3340
MSTRG.36760	41
MSTRG.36761	1131
MSTRG.31389	0
MSTRG.36763	190
MSTRG.31387	125
MSTRG.31386	72
MSTRG.31385	114
MSTRG.31384	578
MSTRG.31383	344
MSTRG.31382	7
MSTRG.31381	4192
MSTRG.31380	85
MSTRG.30038	9
MSTRG.30039	0
MSTRG.30036	8
MSTRG.30037	636
MSTRG.30034	65
MSTRG.30035	0
MSTRG.30032	0
MSTRG.30033	8
MSTRG.30030	21
MSTRG.30031	34
MSTRG.28208	100
MSTRG.28209	583
MSTRG.28204	11
MSTRG.28205	3
MSTRG.28206	6953
MSTRG.28207	346
MSTRG.28200	605
MSTRG.28201	1494
MSTRG.28202	3248
MSTRG.28203	4
MSTRG.20778	270
MSTRG.20779	11
MSTRG.20770	1380
MSTRG.20771	2754
MSTRG.20772	8593
MSTRG.20773	0
MSTRG.20774	272
MSTRG.20775	0
MSTRG.20776	413
MSTRG.20777	1874
MSTRG.27920	0
MSTRG.27921	0
MSTRG.27922	486
MSTRG.27923	31
MSTRG.27924	16
MSTRG.27925	1113
MSTRG.27926	346
MSTRG.27927	0
MSTRG.27928	53
MSTRG.27929	24
MSTRG.31929	37
MSTRG.31928	1070
MSTRG.31923	1769
