#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ALDH6A	PP1S102_20V6.1	3218.PP1S27_198V6.1	3218.PP1S102_20V6.1	0	0	0	0	0.043	0	0	0.580	0.580
ALDH6A	PP1S104_73V6.1	3218.PP1S27_198V6.1	3218.PP1S104_73V6.1	0	0	0	0	0.041	0.804	0	0	0.804
ALDH6A	PP1S127_31V6.1	3218.PP1S27_198V6.1	3218.PP1S127_31V6.1	0	0	0	0	0	0	0	0.517	0.517
ALDH6A	PP1S403_39V6.1	3218.PP1S27_198V6.1	3218.PP1S403_39V6.1	0	0	0	0	0.047	0	0	0.436	0.439
ALDH6A	PP1S368_36V6.1	3218.PP1S27_198V6.1	3218.PP1S368_36V6.1	0	0	0	0	0.101	0	0	0.500	0.531
ALDH6A	PP1S92_53V6.2	3218.PP1S27_198V6.1	3218.PP1S92_53V6.2	0	0	0	0	0	0	0	0.600	0.600
ALDH6A	PP1S67_59V6.1	3218.PP1S27_198V6.1	3218.PP1S67_59V6.1	0	0	0	0	0.167	0	0.900	0.358	0.941
ArfA13	RabG11	3218.PP1S67_221V6.1	3218.PP1S398_18V6.1	0	0	0	0	0.049	0.143	0	0.351	0.424
ArfA13	PP1S43_137V6.1	3218.PP1S67_221V6.1	3218.PP1S43_137V6.1	0	0	0	0	0	0.633	0	0.046	0.634
ArfA13	PP1S543_3V6.2	3218.PP1S67_221V6.1	3218.PP1S543_3V6.2	0	0	0	0	0.048	0.155	0	0.336	0.419
ArfA13	RabG13	3218.PP1S67_221V6.1	3218.PP1S61_279V6.1	0	0	0	0	0.049	0.143	0	0.351	0.424
ArfM11	RabA32	3218.PP1S34_431V6.1	3218.PP1S10_243V6.1	0	0	0.281	0	0.055	0.185	0	0.205	0.500
ArfM11	PP1S84_180V6.1	3218.PP1S34_431V6.1	3218.PP1S84_180V6.1	0	0	0.271	0	0.055	0.185	0	0.205	0.493
ArfM11	PP1S543_3V6.2	3218.PP1S34_431V6.1	3218.PP1S543_3V6.2	0	0	0.245	0	0.048	0.155	0	0.336	0.542
ArfM11	RabG11	3218.PP1S34_431V6.1	3218.PP1S398_18V6.1	0	0	0.241	0	0.049	0.143	0	0.351	0.544
ArfM11	RabG13	3218.PP1S34_431V6.1	3218.PP1S61_279V6.1	0	0	0.244	0	0.049	0.143	0	0.351	0.546
ArfM11	PP1S43_137V6.1	3218.PP1S34_431V6.1	3218.PP1S43_137V6.1	0	0	0	0	0	0.633	0	0.046	0.634
CDKA	PP1S158_7V6.1	3218.PP1S281_23V6.1	3218.PP1S158_7V6.1	0	0	0	0	0.443	0.157	0	0.345	0.665
CDKA	PP1S169_153V6.1	3218.PP1S281_23V6.1	3218.PP1S169_153V6.1	0	0	0	0	0.055	0.160	0	0.335	0.426
CDKA	EF1Bgamma4	3218.PP1S281_23V6.1	3218.PP1S172_22V6.1	0	0	0	0	0.049	0.485	0	0	0.489
CDKA	PP1S197_115V6.1	3218.PP1S281_23V6.1	3218.PP1S197_115V6.1	0	0	0	0	0.055	0.488	0	0.049	0.499
CDKA	PP1S280_23V6.1	3218.PP1S281_23V6.1	3218.PP1S280_23V6.1	0	0	0	0	0.042	0.854	0	0	0.854
CDKA	PP1S50_83V6.1	3218.PP1S281_23V6.1	3218.PP1S50_83V6.1	0	0	0.434	0.625	0.133	0.179	0	0.237	0.419
CDKA	PP1S61_57V6.1	3218.PP1S281_23V6.1	3218.PP1S61_57V6.1	0	0	0	0	0.055	0	0	0.485	0.492
CDKA	PP1S3_191V6.2	3218.PP1S281_23V6.1	3218.PP1S3_191V6.2	0	0	0	0	0	0	0	0.522	0.522
CDKA	PP1S99_129V6.1	3218.PP1S281_23V6.1	3218.PP1S99_129V6.1	0	0	0	0	0.051	0.187	0	0.502	0.582
CDKA	PP1S400_12V6.1	3218.PP1S281_23V6.1	3218.PP1S400_12V6.1	0	0	0	0	0	0.192	0	0.514	0.590
CDKA	PP1S383_1V6.1	3218.PP1S281_23V6.1	3218.PP1S383_1V6.1	0	0	0	0	0.047	0.603	0	0.060	0.613
CDKA	PP1S43_121V6.1	3218.PP1S281_23V6.1	3218.PP1S43_121V6.1	0	0	0.427	0.930	0.043	0.594	0	0.529	0.620
CDKA	PP1S83_80V6.1	3218.PP1S281_23V6.1	3218.PP1S83_80V6.1	0	0	0	0	0.043	0.574	0	0.206	0.648
CIPK03	PP1S137_194V6.1	3218.PP1S58_13V6.1	3218.PP1S137_194V6.1	0	0	0	0	0	0.341	0	0.136	0.406
CIPK03	PP1S137_232V6.1	3218.PP1S58_13V6.1	3218.PP1S137_232V6.1	0	0	0	0	0	0.341	0	0.136	0.406
CIPK03	PP1S140_63V6.1	3218.PP1S58_13V6.1	3218.PP1S140_63V6.1	0	0	0	0	0	0.341	0	0.136	0.406
DES5	PP1S104_88V6.3	3218.PP1S83_225V6.2	3218.PP1S104_88V6.3	0	0	0	0	0	0	0	0.466	0.465
DES5	PP1S158_84V6.1	3218.PP1S83_225V6.2	3218.PP1S158_84V6.1	0.041	0	0	0	0	0	0	0.564	0.564
DES5	PSE1	3218.PP1S83_225V6.2	3218.PP1S277_79V6.1	0	0	0	0	0.047	0	0	0.500	0.503
DES5	PP1S311_79V6.2	3218.PP1S83_225V6.2	3218.PP1S311_79V6.2	0.042	0	0	0	0.043	0	0	0.468	0.469
DES5	PP1S89_161V6.1	3218.PP1S83_225V6.2	3218.PP1S89_161V6.1	0	0	0	0	0	0	0	0.466	0.465
EF1Bgamma4	PP1S107_181V6.1	3218.PP1S172_22V6.1	3218.PP1S107_181V6.1	0	0	0	0	0.885	0.059	0	0	0.887
EF1Bgamma4	PP1S10_102V6.1	3218.PP1S172_22V6.1	3218.PP1S10_102V6.1	0	0	0	0	0.885	0	0	0.355	0.922
EF1Bgamma4	PP1S10_369V6.1	3218.PP1S172_22V6.1	3218.PP1S10_369V6.1	0	0	0	0	0.885	0	0	0.355	0.922
EF1Bgamma4	PP1S116_56V6.2	3218.PP1S172_22V6.1	3218.PP1S116_56V6.2	0	0	0	0	0.098	0	0	0.572	0.597
EF1Bgamma4	Per1	3218.PP1S172_22V6.1	3218.PP1S12_126V6.1	0	0	0	0	0.161	0.115	0	0.265	0.406
EF1Bgamma4	PP1S138_83V6.1	3218.PP1S172_22V6.1	3218.PP1S138_83V6.1	0	0	0	0	0.885	0	0	0.066	0.887
EF1Bgamma4	PP1S144_37V6.1	3218.PP1S172_22V6.1	3218.PP1S144_37V6.1	0	0	0	0	0.885	0	0	0.182	0.901
EF1Bgamma4	PP1S145_173V6.1	3218.PP1S172_22V6.1	3218.PP1S145_173V6.1	0.043	0	0	0	0.164	0.638	0	0.063	0.692
EF1Bgamma4	PP1S14_31V6.1	3218.PP1S172_22V6.1	3218.PP1S14_31V6.1	0	0	0	0	0.885	0	0	0.067	0.888
EF1Bgamma4	PP1S152_133V6.1	3218.PP1S172_22V6.1	3218.PP1S152_133V6.1	0	0	0	0	0.591	0	0	0	0.591
EF1Bgamma4	PP1S152_7V6.1	3218.PP1S172_22V6.1	3218.PP1S152_7V6.1	0	0	0	0	0.885	0	0	0.556	0.946
EF1Bgamma4	PP1S154_69V6.1	3218.PP1S172_22V6.1	3218.PP1S154_69V6.1	0	0	0	0	0.885	0	0	0.398	0.927
EF1Bgamma4	PP1S159_5V6.2	3218.PP1S172_22V6.1	3218.PP1S159_5V6.2	0	0	0	0	0.042	0	0	0.472	0.472
EF1Bgamma4	PP1S61_1V6.1	3218.PP1S172_22V6.1	3218.PP1S61_1V6.1	0	0	0	0	0	0.440	0	0	0.440
EF1Bgamma4	PP1S60_106V6.2	3218.PP1S172_22V6.1	3218.PP1S60_106V6.2	0	0	0	0	0.065	0.105	0	0.427	0.478
EF1Bgamma4	PP1S5_297V6.1	3218.PP1S172_22V6.1	3218.PP1S5_297V6.1	0	0	0	0	0.122	0	0	0.500	0.542
EF1Bgamma4	PP1S281_57V6.1	3218.PP1S172_22V6.1	3218.PP1S281_57V6.1	0	0	0	0	0.517	0.148	0	0.063	0.580
EF1Bgamma4	PP1S66_289V6.1	3218.PP1S172_22V6.1	3218.PP1S66_289V6.1	0	0	0	0	0.568	0.044	0	0.070	0.582
EF1Bgamma4	PP1S447_19V6.1	3218.PP1S172_22V6.1	3218.PP1S447_19V6.1	0.047	0	0	0	0	0	0	0.600	0.602
EF1Bgamma4	PP1S95_65V6.1	3218.PP1S172_22V6.1	3218.PP1S95_65V6.1	0.047	0	0	0	0	0	0	0.600	0.602
EF1Bgamma4	PP1S83_80V6.1	3218.PP1S172_22V6.1	3218.PP1S83_80V6.1	0	0	0	0	0.399	0.258	0	0.214	0.618
EF1Bgamma4	PP1S310_4V6.1	3218.PP1S172_22V6.1	3218.PP1S310_4V6.1	0	0	0	0	0.096	0	0	0.618	0.639
EF1Bgamma4	PP1S280_23V6.1	3218.PP1S172_22V6.1	3218.PP1S280_23V6.1	0	0	0	0	0.166	0	0	0.611	0.661
EF1Bgamma4	PP1S89_150V6.1	3218.PP1S172_22V6.1	3218.PP1S89_150V6.1	0	0	0	0	0.152	0.585	0	0.301	0.732
EF1Bgamma4	PP1S28_327V6.1	3218.PP1S172_22V6.1	3218.PP1S28_327V6.1	0.043	0	0	0	0.684	0	0	0.243	0.751
EF1Bgamma4	PP1S30_365V6.1	3218.PP1S172_22V6.1	3218.PP1S30_365V6.1	0	0	0	0	0.867	0	0	0.059	0.869
EF1Bgamma4	PP1S43_166V6.1	3218.PP1S172_22V6.1	3218.PP1S43_166V6.1	0	0	0	0	0.384	0.585	0	0.538	0.871
EF1Bgamma4	PP1S253_38V6.1	3218.PP1S172_22V6.1	3218.PP1S253_38V6.1	0	0	0	0	0.885	0	0	0	0.885
EF1Bgamma4	PP1S400_33V6.1	3218.PP1S172_22V6.1	3218.PP1S400_33V6.1	0	0	0	0	0.885	0	0	0	0.885
EF1Bgamma4	PP1S92_47V6.1	3218.PP1S172_22V6.1	3218.PP1S92_47V6.1	0	0	0	0	0.885	0	0	0.047	0.885
EF1Bgamma4	PP1S79_58V6.1	3218.PP1S172_22V6.1	3218.PP1S79_58V6.1	0	0	0	0	0.885	0	0	0	0.885
EF1Bgamma4	PP1S2_197V6.1	3218.PP1S172_22V6.1	3218.PP1S2_197V6.1	0	0	0	0	0.885	0	0	0	0.885
EF1Bgamma4	PP1S76_74V6.1	3218.PP1S172_22V6.1	3218.PP1S76_74V6.1	0	0	0	0	0.885	0	0	0	0.885
EF1Bgamma4	PP1S97_78V6.1	3218.PP1S172_22V6.1	3218.PP1S97_78V6.1	0	0	0	0	0.885	0	0	0.063	0.887
EF1Bgamma4	PP1S21_363V6.1	3218.PP1S172_22V6.1	3218.PP1S21_363V6.1	0	0	0	0	0.885	0	0	0.062	0.887
EF1Bgamma4	PP1S84_153V6.1	3218.PP1S172_22V6.1	3218.PP1S84_153V6.1	0	0	0	0	0.885	0	0	0.062	0.887
EF1Bgamma4	PP1S61_123V6.1	3218.PP1S172_22V6.1	3218.PP1S61_123V6.1	0	0	0	0	0.885	0	0	0.061	0.887
EF1Bgamma4	PP1S298_23V6.2	3218.PP1S172_22V6.1	3218.PP1S298_23V6.2	0	0	0	0	0.885	0.059	0	0	0.887
EF1Bgamma4	PP1S52_116V6.1	3218.PP1S172_22V6.1	3218.PP1S52_116V6.1	0	0	0	0	0.885	0	0	0.061	0.887
EF1Bgamma4	PP1S38_194V6.1	3218.PP1S172_22V6.1	3218.PP1S38_194V6.1	0	0	0	0	0.885	0	0	0.070	0.888
EF1Bgamma4	PP1S282_25V6.1	3218.PP1S172_22V6.1	3218.PP1S282_25V6.1	0	0	0	0	0.885	0	0	0.070	0.888
EF1Bgamma4	PP1S47_40V6.1	3218.PP1S172_22V6.1	3218.PP1S47_40V6.1	0	0	0	0	0.885	0	0	0.067	0.888
EF1Bgamma4	PP1S56_243V6.2	3218.PP1S172_22V6.1	3218.PP1S56_243V6.2	0	0	0	0	0.885	0	0	0.076	0.889
EF1Bgamma4	PP1S18_236V6.1	3218.PP1S172_22V6.1	3218.PP1S18_236V6.1	0	0	0	0	0.885	0	0	0.083	0.890
EF1Bgamma4	PP1S63_161V6.1	3218.PP1S172_22V6.1	3218.PP1S63_161V6.1	0	0	0	0	0.875	0	0	0.163	0.890
EF1Bgamma4	PP1S536_8V6.1	3218.PP1S172_22V6.1	3218.PP1S536_8V6.1	0	0	0	0	0.885	0.059	0	0.070	0.890
EF1Bgamma4	PP1S43_46V6.1	3218.PP1S172_22V6.1	3218.PP1S43_46V6.1	0	0	0	0	0.885	0	0	0.083	0.890
EF1Bgamma4	PP1S2_233V6.1	3218.PP1S172_22V6.1	3218.PP1S2_233V6.1	0	0	0	0	0.885	0.059	0	0.070	0.890
EF1Bgamma4	PP1S84_96V6.1	3218.PP1S172_22V6.1	3218.PP1S84_96V6.1	0	0	0	0	0.885	0	0	0.106	0.892
EF1Bgamma4	PP1S221_49V6.1	3218.PP1S172_22V6.1	3218.PP1S221_49V6.1	0	0	0	0	0.885	0	0	0.130	0.895
EF1Bgamma4	PP1S307_63V6.1	3218.PP1S172_22V6.1	3218.PP1S307_63V6.1	0	0	0	0	0.885	0.153	0	0.062	0.900
EF1Bgamma4	PP1S50_102V6.1	3218.PP1S172_22V6.1	3218.PP1S50_102V6.1	0	0	0	0	0.885	0	0	0.182	0.901
EF1Bgamma4	PP1S83_174V6.1	3218.PP1S172_22V6.1	3218.PP1S83_174V6.1	0	0	0	0	0.885	0	0	0.182	0.901
EF1Bgamma4	PP1S79_157V6.1	3218.PP1S172_22V6.1	3218.PP1S79_157V6.1	0	0	0	0	0.885	0	0	0.186	0.902
EF1Bgamma4	PP1S28_10V6.2	3218.PP1S172_22V6.1	3218.PP1S28_10V6.2	0	0	0	0	0.885	0.118	0	0.146	0.905
EF1Bgamma4	PP1S7_364V6.1	3218.PP1S172_22V6.1	3218.PP1S7_364V6.1	0	0	0	0	0.885	0.059	0	0.214	0.907
EF1Bgamma4	PP1S38_329V6.2	3218.PP1S172_22V6.1	3218.PP1S38_329V6.2	0	0	0	0	0.885	0.109	0	0.196	0.910
EF1Bgamma4	PP1S371_31V6.2	3218.PP1S172_22V6.1	3218.PP1S371_31V6.2	0	0	0	0	0.885	0.109	0	0.196	0.910
EF1Bgamma4	PP1S97_115V6.1	3218.PP1S172_22V6.1	3218.PP1S97_115V6.1	0	0	0	0	0.885	0.109	0	0.196	0.910
EF1Bgamma4	PP1S61_268V6.1	3218.PP1S172_22V6.1	3218.PP1S61_268V6.1	0	0	0	0	0.885	0	0	0.276	0.913
EF1Bgamma4	PP1S409_34V6.1	3218.PP1S172_22V6.1	3218.PP1S409_34V6.1	0	0	0	0	0.885	0	0	0.327	0.919
EF1Bgamma4	PP1S41_146V6.1	3218.PP1S172_22V6.1	3218.PP1S41_146V6.1	0	0	0	0	0.885	0	0	0.337	0.920
EF1Bgamma4	PP1S454_3V6.1	3218.PP1S172_22V6.1	3218.PP1S454_3V6.1	0	0	0	0	0.885	0	0	0.337	0.920
EF1Bgamma4	PP1S20_291V6.1	3218.PP1S172_22V6.1	3218.PP1S20_291V6.1	0	0	0	0	0.885	0	0	0.352	0.922
EF1Bgamma4	PP1S40_305V6.2	3218.PP1S172_22V6.1	3218.PP1S40_305V6.2	0	0	0	0	0.885	0	0	0.355	0.922
EF1Bgamma4	PP1S242_94V6.1	3218.PP1S172_22V6.1	3218.PP1S242_94V6.1	0	0	0	0	0.885	0	0	0.516	0.941
EF1Bgamma4	PP1S48_103V6.1	3218.PP1S172_22V6.1	3218.PP1S48_103V6.1	0	0	0	0	0.885	0	0	0.511	0.941
EF1Bgamma4	PP1S215_81V6.1	3218.PP1S172_22V6.1	3218.PP1S215_81V6.1	0	0	0	0	0.885	0	0	0.516	0.941
EF1Bgamma4	PP1S8_10V6.1	3218.PP1S172_22V6.1	3218.PP1S8_10V6.1	0	0	0	0	0.885	0.059	0	0.514	0.942
EF1Bgamma4	PP1S30_44V6.1	3218.PP1S172_22V6.1	3218.PP1S30_44V6.1	0	0	0	0	0.885	0	0	0.530	0.943
EF1Bgamma4	PP1S292_14V6.1	3218.PP1S172_22V6.1	3218.PP1S292_14V6.1	0	0	0	0	0.885	0	0	0.530	0.943
EF1Bgamma4	PP1S411_32V6.1	3218.PP1S172_22V6.1	3218.PP1S411_32V6.1	0	0	0	0	0.885	0	0	0.534	0.944
EF1Bgamma4	PP1S274_5V6.1	3218.PP1S172_22V6.1	3218.PP1S274_5V6.1	0	0	0	0	0.885	0	0	0.534	0.944
EF1Bgamma4	PP1S365_30V6.1	3218.PP1S172_22V6.1	3218.PP1S365_30V6.1	0	0	0	0	0.885	0	0	0.556	0.946
EF1Bgamma4	PP1S39_287V6.1	3218.PP1S172_22V6.1	3218.PP1S39_287V6.1	0	0	0	0	0.885	0	0	0.560	0.947
EF1Bgamma4	PP1S91_30V6.1	3218.PP1S172_22V6.1	3218.PP1S91_30V6.1	0	0	0	0	0.885	0.170	0	0.506	0.948
EF1Bgamma4	PP1S383_1V6.1	3218.PP1S172_22V6.1	3218.PP1S383_1V6.1	0	0	0	0	0.885	0.141	0	0.555	0.952
EF1Bgamma4	PP1S59_167V6.3	3218.PP1S172_22V6.1	3218.PP1S59_167V6.3	0	0	0	0	0.885	0.848	0	0.567	0.991
GLB0	PP1S116_56V6.2	3218.PP1S71_207V6.1	3218.PP1S116_56V6.2	0	0	0	0	0	0	0	0.501	0.501
GLB0	PP1S124_23V6.1	3218.PP1S71_207V6.1	3218.PP1S124_23V6.1	0	0	0	0	0	0	0	0.520	0.520
GLB0	PpNAGK	3218.PP1S71_207V6.1	3218.PP1S146_98V6.1	0	0	0	0	0.047	0	0	0.397	0.400
GLB0	PP1S18_84V6.1	3218.PP1S71_207V6.1	3218.PP1S18_84V6.1	0	0	0	0	0.041	0	0	0.504	0.504
GLB0	PP1S197_146V6.4	3218.PP1S71_207V6.1	3218.PP1S197_146V6.4	0	0	0	0	0.047	0	0	0.523	0.525
GLB0	PP1S199_130V6.2	3218.PP1S71_207V6.1	3218.PP1S199_130V6.2	0	0	0	0	0	0	0	0.425	0.424
GLB0	PP1S281_57V6.1	3218.PP1S71_207V6.1	3218.PP1S281_57V6.1	0	0	0	0	0	0.062	0	0.434	0.446
GLB0	PP1S340_19V6.2	3218.PP1S71_207V6.1	3218.PP1S340_19V6.2	0	0	0	0	0	0	0	0.518	0.518
GLB0	PP1S422_8V6.1	3218.PP1S71_207V6.1	3218.PP1S422_8V6.1	0	0	0	0	0	0	0	0.511	0.511
GLB0	PP1S65_226V6.3	3218.PP1S71_207V6.1	3218.PP1S65_226V6.3	0	0	0	0	0.042	0.122	0	0.526	0.566
GLP1	PP1S10_392V6.2	3218.PP1S25_331V6.1	3218.PP1S10_392V6.2	0.180	0	0	0	0.055	0	0	0.518	0.593
GLP1	SEC20	3218.PP1S25_331V6.1	3218.PP1S54_272V6.1	0	0	0	0	0	0	0	0.416	0.416
GSTF9	PP1S10_102V6.1	3218.PP1S83_192V6.3	3218.PP1S10_102V6.1	0	0	0	0	0.460	0	0	0.062	0.471
GSTF9	PP1S10_369V6.1	3218.PP1S83_192V6.3	3218.PP1S10_369V6.1	0	0	0	0	0.460	0	0	0.062	0.471
GSTF9	PP1S116_56V6.2	3218.PP1S83_192V6.3	3218.PP1S116_56V6.2	0	0	0	0	0.098	0	0.650	0.464	0.816
GSTF9	PP1S145_135V6.1	3218.PP1S83_192V6.3	3218.PP1S145_135V6.1	0	0	0	0	0	0	0	0.407	0.407
GSTF9	PP1S274_5V6.1	3218.PP1S83_192V6.3	3218.PP1S274_5V6.1	0	0	0	0	0.445	0	0	0.165	0.516
GSTF9	PP1S292_14V6.1	3218.PP1S83_192V6.3	3218.PP1S292_14V6.1	0	0	0	0	0.411	0	0	0.143	0.473
GSTF9	PP1S2_197V6.1	3218.PP1S83_192V6.3	3218.PP1S2_197V6.1	0	0	0	0	0.541	0	0	0	0.541
GSTF9	PP1S371_31V6.2	3218.PP1S83_192V6.3	3218.PP1S371_31V6.2	0	0	0	0	0.545	0.059	0	0.042	0.554
GSTF9	PP1S38_329V6.2	3218.PP1S83_192V6.3	3218.PP1S38_329V6.2	0	0	0	0	0.545	0.059	0	0.042	0.554
GSTF9	PP1S40_305V6.2	3218.PP1S83_192V6.3	3218.PP1S40_305V6.2	0	0	0	0	0.460	0	0	0.062	0.471
GSTF9	PP1S411_32V6.1	3218.PP1S83_192V6.3	3218.PP1S411_32V6.1	0	0	0	0	0.445	0	0	0.165	0.516
GSTF9	PP1S43_166V6.1	3218.PP1S83_192V6.3	3218.PP1S43_166V6.1	0	0	0	0	0.101	0.338	0	0.344	0.575
GSTF9	PP1S48_103V6.1	3218.PP1S83_192V6.3	3218.PP1S48_103V6.1	0	0	0	0	0.542	0	0	0.059	0.550
GSTF9	PP1S7_364V6.1	3218.PP1S83_192V6.3	3218.PP1S7_364V6.1	0	0	0	0	0.459	0.059	0	0.056	0.477
GSTF9	PP1S97_115V6.1	3218.PP1S83_192V6.3	3218.PP1S97_115V6.1	0	0	0	0	0.545	0.059	0	0.042	0.554
PINA	pplax5	3218.PP1S10_17V6.1	3218.PP1S100_134V6.1	0	0	0	0	0.047	0	0	0.522	0.524
PINA	ppabcb16	3218.PP1S10_17V6.1	3218.PP1S252_67V6.1	0	0	0	0	0.045	0.117	0	0.521	0.560
POR1	PP1S299_3V6.1	3218.PP1S146_112V6.1	3218.PP1S299_3V6.1	0.042	0	0	0	0.115	0.059	0	0.355	0.416
POR1	PP1S372_10V6.1	3218.PP1S146_112V6.1	3218.PP1S372_10V6.1	0	0	0	0	0	0	0	0.433	0.433
POR1	PP1S157_44V6.1	3218.PP1S146_112V6.1	3218.PP1S157_44V6.1	0	0	0	0	0.047	0.195	0	0.364	0.469
POR1	PP1S22_315V6.1	3218.PP1S146_112V6.1	3218.PP1S22_315V6.1	0	0	0	0	0	0	0	0.590	0.590
POR1	PP1S68_202V6.3	3218.PP1S146_112V6.1	3218.PP1S68_202V6.3	0	0	0	0	0.048	0.338	0	0.509	0.663
PP1S100_231V6.1	PP1S197_146V6.4	3218.PP1S100_231V6.1	3218.PP1S197_146V6.4	0	0	0	0	0	0	0	0.682	0.682
PP1S100_231V6.1	PP1S449_20V6.1	3218.PP1S100_231V6.1	3218.PP1S449_20V6.1	0	0	0	0	0.047	0.188	0	0.899	0.915
PP1S101_95V6.4	PSBS	3218.PP1S101_95V6.4	3218.PP1S241_86V6.2	0	0	0	0	0.147	0	0	0.337	0.410
PP1S101_95V6.4	PP1S411_3V6.1	3218.PP1S101_95V6.4	3218.PP1S411_3V6.1	0	0	0	0	0.562	0	0	0	0.562
PP1S101_95V6.4	PP1S198_75V6.1	3218.PP1S101_95V6.4	3218.PP1S198_75V6.1	0	0	0	0	0.562	0	0	0	0.562
PP1S101_95V6.4	PP1S55_140V6.1	3218.PP1S101_95V6.4	3218.PP1S55_140V6.1	0	0	0	0	0.566	0	0	0	0.566
PP1S101_95V6.4	PP1S120_139V6.3	3218.PP1S101_95V6.4	3218.PP1S120_139V6.3	0	0	0	0	0.576	0	0	0	0.576
PP1S101_95V6.4	PP1S54_167V6.1	3218.PP1S101_95V6.4	3218.PP1S54_167V6.1	0	0	0	0	0.435	0	0	0.287	0.579
PP1S101_95V6.4	PP1S15_409V6.1	3218.PP1S101_95V6.4	3218.PP1S15_409V6.1	0	0	0	0	0.435	0	0	0.287	0.579
PP1S101_95V6.4	PP1S429_29V6.1	3218.PP1S101_95V6.4	3218.PP1S429_29V6.1	0	0	0	0	0.567	0	0	0.134	0.608
PP1S101_95V6.4	PP1S20_373V6.2	3218.PP1S101_95V6.4	3218.PP1S20_373V6.2	0	0	0	0	0.869	0	0	0	0.869
PP1S101_95V6.4	PP1S153_72V6.1	3218.PP1S101_95V6.4	3218.PP1S153_72V6.1	0	0	0	0	0.869	0	0	0	0.869
PP1S101_95V6.4	PP1S199_130V6.2	3218.PP1S101_95V6.4	3218.PP1S199_130V6.2	0	0	0	0	0.885	0	0	0	0.885
PP1S101_95V6.4	PP1S414_8V6.1	3218.PP1S101_95V6.4	3218.PP1S414_8V6.1	0	0	0	0	0.885	0	0	0	0.885
PP1S101_95V6.4	PP1S299_3V6.1	3218.PP1S101_95V6.4	3218.PP1S299_3V6.1	0	0	0	0	0.885	0	0	0.070	0.888
PP1S101_95V6.4	PP1S306_84V6.1	3218.PP1S101_95V6.4	3218.PP1S306_84V6.1	0	0	0	0	0.885	0	0	0.524	0.942
PP1S101_95V6.4	PP1S78_205V6.1	3218.PP1S101_95V6.4	3218.PP1S78_205V6.1	0	0	0	0	0.885	0	0	0.610	0.953
PP1S102_107V6.1	PP1S55_204V6.1	3218.PP1S102_107V6.1	3218.PP1S55_204V6.1	0	0	0	0	0.049	0	0	0.526	0.529
PP1S102_107V6.1	PP1S267_10V6.1	3218.PP1S102_107V6.1	3218.PP1S267_10V6.1	0	0	0	0	0.049	0	0	0.526	0.529
PP1S102_20V6.1	PP1S227_66V6.1	3218.PP1S102_20V6.1	3218.PP1S227_66V6.1	0.098	0	0	0	0.082	0	0	0.335	0.401
PP1S102_20V6.1	PP1S145_173V6.1	3218.PP1S102_20V6.1	3218.PP1S145_173V6.1	0.185	0	0	0	0	0.338	0	0	0.437
PP1S102_20V6.1	PP1S159_68V6.3	3218.PP1S102_20V6.1	3218.PP1S159_68V6.3	0	0	0	0	0	0	0	0.505	0.505
PP1S102_20V6.1	PP1S402_22V6.1	3218.PP1S102_20V6.1	3218.PP1S402_22V6.1	0	0	0	0	0	0	0	0.506	0.506
PP1S102_20V6.1	PP1S350_23V6.2	3218.PP1S102_20V6.1	3218.PP1S350_23V6.2	0.043	0	0	0	0.043	0	0	0.529	0.530
PP1S102_20V6.1	PP1S18_19V6.1	3218.PP1S102_20V6.1	3218.PP1S18_19V6.1	0	0	0	0	0	0	0	0.533	0.533
PP1S102_20V6.1	PP1S43_166V6.1	3218.PP1S102_20V6.1	3218.PP1S43_166V6.1	0.186	0	0	0	0	0	0	0.453	0.535
PP1S102_20V6.1	PP1S223_31V6.1	3218.PP1S102_20V6.1	3218.PP1S223_31V6.1	0	0	0	0	0.122	0	0	0.508	0.549
PP1S102_20V6.1	PURA2	3218.PP1S102_20V6.1	3218.PP1S238_77V6.1	0	0	0	0	0	0.104	0	0.523	0.554
PP1S102_20V6.1	PP1S311_79V6.2	3218.PP1S102_20V6.1	3218.PP1S311_79V6.2	0.084	0	0	0	0.042	0.072	0	0.526	0.562
PP1S102_20V6.1	PP1S64_220V6.1	3218.PP1S102_20V6.1	3218.PP1S64_220V6.1	0.098	0	0	0	0	0	0.900	0.340	0.935
PP1S102_20V6.1	PP1S215_28V6.1	3218.PP1S102_20V6.1	3218.PP1S215_28V6.1	0.098	0	0	0	0	0	0.900	0.340	0.935
PP1S102_20V6.1	PP1S15_500V6.1	3218.PP1S102_20V6.1	3218.PP1S15_500V6.1	0.223	0	0	0	0.043	0	0.900	0.507	0.958
PP1S102_20V6.1	PP1S291_35V6.1	3218.PP1S102_20V6.1	3218.PP1S291_35V6.1	0.066	0	0	0	0	0.178	0.900	0.534	0.959
PP1S102_20V6.1	PP1S59_117V6.1	3218.PP1S102_20V6.1	3218.PP1S59_117V6.1	0.215	0	0	0	0.049	0	0.900	0.619	0.967
PP1S102_20V6.1	PP1S369_6V6.1	3218.PP1S102_20V6.1	3218.PP1S369_6V6.1	0.215	0	0	0	0.049	0	0.900	0.619	0.967
PP1S104_73V6.1	PP1S61_268V6.1	3218.PP1S104_73V6.1	3218.PP1S61_268V6.1	0	0	0	0	0.095	0	0	0.382	0.416
